weight logl α₁ f₁ α₂ variance ν μ A ϕ T₀
2.441302700482683968e-05 9.297848312530794601e+02 4.907435658274842960e-01 3.428609712970093204e-01 6.923977800881018219e-01 1.941453964016411349e-01 6.207338858451574293e-01 4.449918100866978032e-01 1.144554061168285009e-01 5.413212147146598818e-01 9.734694961957843784e-01
2.439119167101359181e-05 9.297864364396448309e+02 9.885623328996595571e-01 4.015074860866671425e-01 6.930538352865994733e-01 2.260490356201785844e-01 7.121053441469294976e-01 4.220909049764782761e-01 2.312130841691621003e-02 4.615671733812697353e-01 3.780864331660107602e-01
2.436884400670219890e-05 9.297880198010260528e+02 8.245960813276165258e-02 2.942632520850114730e-01 6.926153351714348094e-01 1.550838760108658176e-01 6.614689011721363032e-01 4.681980327887586557e-01 1.603982082916231289e-01 5.463201675272751912e-01 9.913680887530620378e-01
2.434171543321969557e-05 9.297894059326329170e+02 2.046612692007111489e-01 3.176398681757614528e-01 7.113861872126092667e-01 2.097391349268033778e-01 6.195501453588393437e-01 4.601865602488173224e-01 1.705114869542369294e-01 5.033177702729298986e-01 9.876929680258406119e-01
2.429778541786786365e-05 9.297900995807366371e+02 8.987467049691696408e-01 4.047405889355442654e-01 7.327921118361899744e-01 1.794867813098956488e-01 7.203179697054562514e-01 5.057782701286358540e-01 2.876967318522813746e-02 1.855948715412767958e-01 2.040633204044394189e-01
2.424572313386262742e-05 9.297904546058257438e+02 2.946754543174879837e-01 3.560981538371441046e-01 7.337716586779523542e-01 1.441511369894014627e-01 6.623215058283721257e-01 4.424641194149724899e-01 9.862741937180405372e-02 5.642208291601057413e-01 9.875710902779062383e-01
2.420510970871486001e-05 9.297912781254733545e+02 7.602032931544692174e-01 4.046429583811319564e-01 7.054997811912070427e-01 1.288420908170986312e-01 6.196399822837727056e-01 4.666260249282430106e-01 4.988712942692828667e-02 4.653719280164692051e-01 3.690409620437589688e-01
2.414960553798330706e-05 9.297914824157446674e+02 7.529420135475706211e-01 3.709699243286405101e-01 7.055102521148903794e-01 1.665200098396174277e-01 6.554920530357910557e-01 5.070307883101703439e-01 1.749050916408662754e-02 3.624020449320337622e-01 2.117855928691137479e-01
2.413677170608709483e-05 9.297934508441946946e+02 6.221675766928036477e-02 3.146584086729344309e-01 7.616633371639432992e-01 2.457779620949105404e-01 7.116239975269855744e-01 4.619258081978645514e-01 1.177374431590002546e-01 5.329582971313752138e-01 9.854158689204837174e-01
2.411350891363873660e-05 9.297949865889011107e+02 9.413553214690394411e-01 4.286510178032196250e-01 8.146943290686081696e-01 2.029447930799615218e-01 6.451193927536555961e-01 4.834773847836341121e-01 3.916505627364075259e-02 4.504410042086144927e-01 2.195919040966993196e-01
2.406297731459038823e-05 9.297953888179122259e+02 8.375248357828826151e-01 4.194966113749086234e-01 8.625201110688333062e-01 1.728401742247156203e-01 6.826541458026037512e-01 3.972937583342117107e-01 4.993466142475121161e-02 3.994537360724335073e-01 3.494115183742612651e-01
2.400856795412562895e-05 9.297956251343382519e+02 8.366615606600699140e-01 3.811751597862172991e-01 7.005831605805744600e-01 2.141776827800896954e-01 6.349881912563906106e-01 4.923594640917611232e-01 1.719775114025489521e-02 5.302887579956369057e-01 3.984763021093069568e-01
2.396420936576398986e-05 9.297962758104724799e+02 6.766612089866368418e-01 3.644146274003066677e-01 7.393696274773150501e-01 1.976521680146602344e-01 6.847705375227585156e-01 4.654740203836292833e-01 4.084978710996080287e-02 4.868142648922721416e-01 4.060245402008424986e-01
2.391461411315329641e-05 9.297967041108463491e+02 8.422673606623219955e-01 4.255100353050328410e-01 7.695686603767627476e-01 1.627859989935157570e-01 7.055291184542485938e-01 4.137346080499145207e-01 1.055069068133947241e-02 3.636880854307520394e-01 2.135307942123714220e-01
2.393249477670146238e-05 9.297999515191975206e+02 7.915249359327596324e-01 3.891636140018389090e-01 7.185206881252059752e-01 1.989681079006351272e-01 6.676347261348746231e-01 4.817639693325397321e-01 2.046334976065297684e-02 2.768533990612488394e-01 3.370621325934867740e-01
2.388045681906549391e-05 9.298002747877284264e+02 8.647862015876750519e-01 4.239017883601181591e-01 8.445164394805750874e-01 1.687481575455415106e-01 7.049395929623155643e-01 4.283226103727894030e-01 1.386568122699571859e-02 3.299915952954139975e-01 3.325902695059322900e-01
2.384807332417221684e-05 9.298014178006280872e+02 7.600652752729213368e-01 4.062450764900615852e-01 8.122022275300977423e-01 1.499132574226789139e-01 7.095619552045757672e-01 4.246667255321919798e-01 6.620962582061601376e-02 4.619716898561370688e-01 3.921584072917175812e-01
2.382258513700914813e-05 9.298028484556508602e+02 9.973709057813318068e-01 4.277647496213559108e-01 7.652816893765524986e-01 1.949220463202187559e-01 6.958880124774133868e-01 5.816616061439882079e-01 2.448266962513261785e-02 4.381990647559544927e-01 3.578671775405045663e-01
2.378130535973977414e-05 9.298036141525431049e+02 7.953228382845733968e-01 4.115579288932836866e-01 8.264161404097881691e-01 1.839527466592097427e-01 7.158216961441111748e-01 4.304742439691076616e-01 5.769896623629049148e-02 3.681525992929594038e-01 3.539730881794775907e-01
2.373518823061435899e-05 9.298041730520905048e+02 8.608876812021493130e-02 2.949853683370422530e-01 7.140790338875560028e-01 2.404622618124812039e-01 6.675628238978944529e-01 4.480456211282097256e-01 7.522468419866266964e-02 4.770617238064490118e-01 9.956404372869522845e-01
2.370794252739953723e-05 9.298055244893471354e+02 8.104691799103921346e-01 4.099290127718944188e-01 8.713503086319838165e-01 1.989884731812067431e-01 6.737475893354596401e-01 5.130264638490164009e-01 3.911586855270532403e-02 4.233540168535193104e-01 3.694286192004445635e-01
2.366070423688992078e-05 9.298060299925904246e+02 1.597879982460637116e-03 2.862528741112184139e-01 6.812328432184947546e-01 1.701127642543391327e-01 6.460031825643982595e-01 4.474605963013189580e-01 7.229164958412492847e-02 5.554961369604873855e-01 9.733694633930275453e-01
2.361249426579768346e-05 9.298064903595919759e+02 8.595387677050538855e-01 3.902634248491561042e-01 7.273679373858178421e-01 1.930004730467957952e-01 6.706275929367070399e-01 4.449013871680557175e-01 2.822986122493966951e-02 5.451112706189017443e-01 3.830465466101266592e-01
2.362056953138610998e-05 9.298093322923407413e+02 9.274138720537347114e-01 4.147372716194512865e-01 8.027575654713462461e-01 2.100187298079330689e-01 7.095478635745013918e-01 5.347524400420693436e-01 3.607223380265429935e-03 3.015584512838640485e-01 2.106367150845041558e-01
2.358579891993355099e-05 9.298103591598426192e+02 9.138883331272252830e-01 4.610204223059456985e-01 9.463587095770867874e-01 1.234190985043118888e-01 7.086292711104741349e-01 4.727339757155296640e-01 5.251200743713953234e-02 4.746632813863470024e-01 3.681995483943407699e-01
2.354129699937244975e-05 9.298109705676041585e+02 8.502707246746549208e-01 3.813479134911066382e-01 6.449797364303949676e-01 1.886201777269002067e-01 6.613774742820757169e-01 5.070659966433047616e-01 5.571224215679883296e-02 5.185960622768435169e-01 4.120580043821313598e-01
2.350077516284628402e-05 9.298117477758695486e+02 6.699648613903250727e-01 3.729891308175208309e-01 7.172722458127327450e-01 1.873564594394102889e-01 7.137308740608001578e-01 4.466049301070357802e-01 4.682813773052350165e-02 3.576607221376616463e-01 3.567956289522111746e-01
2.350418534024885570e-05 9.298143928744877940e+02 6.588896207333964083e-01 3.583372953029812513e-01 7.243258246458839089e-01 1.893124681434456558e-01 6.732063605215115043e-01 4.169668804396698958e-01 2.606160914076386878e-02 4.531000214038177765e-01 3.874128069627673643e-01
2.345349065740547328e-05 9.298147337087513051e+02 2.664638216118185854e-01 3.037988727273438494e-01 6.758763183859862744e-01 1.865656226118825589e-01 6.963814574120854584e-01 4.391523763214584264e-01 1.410440767226325276e-01 5.011273203319630554e-01 9.856541674546001053e-01
2.340146088308680308e-05 9.298150128209265404e+02 4.149961183304139989e-01 3.178086401001408157e-01 6.780492183200830247e-01 2.078400657840974441e-01 6.347700600045720343e-01 4.755608416399796368e-01 7.045922309490218471e-02 4.676666235252037174e-01 3.801050762883425582e-01
2.336445254795076188e-05 9.298159301150560623e+02 6.601765477571589491e-01 3.432703222640688390e-01 6.148271645669141083e-01 1.683523313106957686e-01 6.568916751937250442e-01 4.176807618844681769e-01 2.465822893606115299e-02 3.758773384010274943e-01 2.113557955806081856e-01
2.333861899906027702e-05 9.298173238258691526e+02 9.024271492207285306e-01 3.323211315129595556e-01 6.061542913303057389e-01 2.821559883302250937e-01 6.638469189165850937e-01 5.022780245773306174e-01 1.826217035982871661e-02 4.087717496976046583e-01 2.171202345617062046e-01
2.332152726404313181e-05 9.298190912205452605e+02 7.760350814234020511e-01 3.317896445563843222e-01 5.580386132429133728e-01 1.941216340791594441e-01 6.447642570012898089e-01 3.932020083674900301e-01 3.208024646359690368e-02 3.530369944680057381e-01 2.131499635779788848e-01
2.327711384308391027e-05 9.298196850089755117e+02 9.405074684317138445e-01 4.174545091629017213e-01 7.759029233448166973e-01 1.849649252678338129e-01 6.717386838710864838e-01 5.274176993154942039e-01 7.180500441040163495e-02 4.666042492383403184e-01 3.684239567837905849e-01
2.322683539671380841e-05 9.298200226779570130e+02 8.553832968799142122e-01 4.387591349578385813e-01 9.297373461940378059e-01 1.629922433420694650e-01 7.045323885761466398e-01 3.959695485929941028e-01 7.007725217439426946e-03 3.748019500731341602e-01 2.140003217610949582e-01
2.317345588281842015e-05 9.298202218502694905e+02 8.866852052372188320e-01 4.270519337361906587e-01 6.866836210965929777e-01 1.390164746457006606e-01 6.789537031270260758e-01 5.109069432023120028e-01 3.395525444814325583e-02 3.776646504715625019e-01 3.562484709927062343e-01
2.314894898998011720e-05 9.298216637491111669e+02 9.112086330588350380e-01 3.904974744493630578e-01 7.233927041908820854e-01 2.319431488923861528e-01 6.603085666521143482e-01 3.954730332309011609e-01 1.152272302638285978e-02 4.866046515958689644e-01 2.184283673561167594e-01
2.309240818361141793e-05 9.298217182830608181e+02 7.128176977818266868e-01 3.441625739034974707e-01 6.821627634181489652e-01 2.171735816511722594e-01 6.802723171106318523e-01 3.891879258586165569e-01 4.046491337671079269e-02 4.308665411720729588e-01 3.737212342124496267e-01
2.304337359183729198e-05 9.298220926179760681e+02 1.182726964460270036e-01 3.266007315545487177e-01 7.291484255325926256e-01 1.572027815333190692e-01 6.669353698020045185e-01 4.815251875233763634e-01 1.632552248857808697e-01 5.526156816921712345e-01 9.840236881637864919e-01
2.300591011084684138e-05 9.298229655138718499e+02 8.873333522405186802e-01 4.310666398057418913e-01 6.801044693384264983e-01 1.141829420453756849e-01 6.326275860300608622e-01 4.956437415991209461e-01 5.194043167748694373e-02 4.186240510452152175e-01 3.752724605304625372e-01
2.294896535808005214e-05 9.298229872226642101e+02 8.422807822191770155e-01 3.818453373214841795e-01 6.435522636716856093e-01 1.927089189651733925e-01 6.777250036757058727e-01 4.392797972040181076e-01 1.716213652663408501e-02 4.447656773332927527e-01 3.625647125693820527e-01
2.291913725680410290e-05 9.298241866192478255e+02 9.016516049246545705e-01 3.884401479973567661e-01 6.953798290915296221e-01 1.975957329187049971e-01 6.989829122265557304e-01 5.222327564073196982e-01 3.758314324041147486e-02 5.451695740452032757e-01 4.081476880329287238e-01
2.287382006501071296e-05 9.298247073975842341e+02 9.538041745170711128e-01 4.551456767707244833e-01 8.320530535900758640e-01 1.245311638760490114e-01 6.666747811237050403e-01 3.838420566276521950e-01 7.784135422683914618e-02 4.026624870318105121e-01 3.689450960332384954e-01
2.282927735935888006e-05 9.298252581765350442e+02 7.924438673063302074e-01 4.014264472108912685e-01 8.145634125833077777e-01 1.675937102803647938e-01 6.600035824898468073e-01 4.428067125842435336e-01 1.726755427482513233e-02 2.480494014904784661e-01 2.095924344251129945e-01
2.278045528962633487e-05 9.298256173138049689e+02 9.642912779377669219e-01 4.243429676534168915e-01 7.643940242903425331e-01 2.034992772545186068e-01 7.268502656658994976e-01 4.409108422909108205e-01 1.741316390415852816e-02 2.781558674185797830e-01 2.049306986059362123e-01
2.273488633858752238e-05 9.298261149574725550e+02 9.115879226793346390e-01 3.953180174700097194e-01 7.110826440845415819e-01 2.050559212146791932e-01 6.520561735028368444e-01 4.049575516556105925e-01 2.103560959525807572e-02 3.060015198628592836e-01 3.322081655281419188e-01
2.270717946029165342e-05 9.298273955198769727e+02 9.306891747471651710e-01 4.065646284233376817e-01 7.641255985999290123e-01 1.937808971569448535e-01 7.220892895995283389e-01 5.308991826277581483e-01 3.227150330492227492e-02 3.061285707792575361e-01 2.134721752878314394e-01
2.268658659925177034e-05 9.298289882207369601e+02 9.400171615595608321e-01 4.389022266158400520e-01 7.164365780998835920e-01 1.406795596081061306e-01 6.132622791910078419e-01 4.871370998856764389e-01 5.776076490485567566e-02 4.978855502362315999e-01 3.910300033279377474e-01
2.266055506210044559e-05 9.298303401201486622e+02 8.703038083399606828e-01 4.349187763497847081e-01 8.745045047390088699e-01 1.354191908280144574e-01 7.070306156012733378e-01 5.382009824806093246e-01 3.251200106579705401e-02 3.915789936206349187e-01 3.556752257816266360e-01
2.260769419424512656e-05 9.298305046690211384e+02 8.572128584069801382e-01 4.477397808826772962e-01 9.608074563002296786e-01 1.605432773051799211e-01 7.103664106997478189e-01 4.605884877279876610e-01 4.013995719345676838e-02 4.254945984903377720e-01 3.788030539629007043e-01
2.256846478539964587e-05 9.298312679379846486e+02 8.221954820109782514e-01 4.202262516124151692e-01 8.201385540827523801e-01 1.671205315860461449e-01 6.428375668852326363e-01 4.146351960885370502e-01 2.689353110026175206e-02 3.552253799580857851e-01 2.177705354214949651e-01
2.258180746147628261e-05 9.298343589721379203e+02 9.688010144312553251e-01 4.665496514714040366e-01 9.387341561329988204e-01 1.363085146630738653e-01 6.840898411198399476e-01 4.394245666278695506e-01 1.570003643701667340e-02 5.406818598885551053e-01 2.287876302909333803e-01
2.256923703327493909e-05 9.298363021554057468e+02 9.235675719260132421e-01 3.405005035352822174e-01 5.381728705304384963e-01 2.069107743765685181e-01 6.237992168014009353e-01 4.784035191817591071e-01 1.613222598963876681e-02 3.772277993938181750e-01 2.128091058593283291e-01
2.252452246464848614e-05 9.298368189726425044e+02 6.299121547710615499e-01 3.457036821472846966e-01 6.956938781629438129e-01 2.215219918821581535e-01 6.815392805259202769e-01 5.149329825677015915e-01 3.371610170295073761e-02 4.149248580545278897e-01 3.818263795414901796e-01
2.249095982700476495e-05 9.298378278126169789e+02 8.751466605495081819e-01 4.288922154690677502e-01 6.843382677756504329e-01 1.180260408556571550e-01 6.340767582421009685e-01 4.610665219576563501e-01 5.702669470340290120e-02 4.062247921882684021e-01 3.766568801691014268e-01
2.245306721472408536e-05 9.298386415987304190e+02 5.418798681548745444e-01 3.688724956328204296e-01 7.377712657600219437e-01 1.593539200655776922e-01 6.929154564967465735e-01 4.468661930921155601e-01 8.888981400040334158e-02 4.880601129503370217e-01 9.426444412571252096e-01
2.241204960338463378e-05 9.298393131125621949e+02 9.168784223172390391e-01 4.267638195567534654e-01 8.199573690544241789e-01 1.886168585789264329e-01 6.464642377255619410e-01 4.796566612662173101e-01 1.823933056945862413e-02 4.072660903505049279e-01 3.460918595494130168e-01
2.236338660407399272e-05 9.298396394645716327e+02 9.640901954122275130e-01 4.119434957734071645e-01 6.353984057855924794e-01 1.786490198094397019e-01 6.464904043647544674e-01 4.047515242358543097e-01 1.749018732742190635e-02 4.215224297869826775e-01 2.233707213254560453e-01
2.230961203347130666e-05 9.298397319880996292e+02 9.620443873211215191e-01 4.023024639991129581e-01 6.595102232167429079e-01 1.840549996721301540e-01 6.785661695612787980e-01 4.654639848697925131e-01 6.398511903635252518e-03 2.911732436433467908e-01 2.162685789475111420e-01
2.226077396351561867e-05 9.298400404841039517e+02 8.835605251403525484e-01 3.851717473083351440e-01 7.219464096973587930e-01 1.942203399743031578e-01 6.583361849294575574e-01 4.642039686738690385e-01 1.151495108253585559e-02 3.869446610689075694e-01 2.187403948804299003e-01
2.223387251207416206e-05 9.298413312844877510e+02 3.292389885247783976e-01 2.897871417918330139e-01 6.450372784380346003e-01 2.144946118275564695e-01 6.654373185382405076e-01 4.644600896256244615e-01 8.957160928355595297e-02 4.975986458623370967e-01 9.893061606013597853e-01
2.223688487300107673e-05 9.298439667605223349e+02 4.915699565527045789e-01 3.483875360000000532e-01 7.039566759070633450e-01 1.636930262427440941e-01 6.604563946501210703e-01 4.778106712596489336e-01 1.659619604421556927e-01 5.066371138411388531e-01 9.599384594233710821e-01
2.218147782031206446e-05 9.298439719778212975e+02 8.186007624427312779e-01 3.792563674263716433e-01 6.489050335258795821e-01 1.843101602897607993e-01 6.578609126888198544e-01 4.959972258142788526e-01 6.298904208169205099e-02 5.506781001100304884e-01 4.080572467638809986e-01
2.221034621659000643e-05 9.298477725957154689e+02 9.456781569903915941e-01 4.026605551741807010e-01 6.230449312088652825e-01 1.707610270019159771e-01 6.560903774692001811e-01 5.138698138850894548e-01 5.621248427812806231e-02 4.662629815235441177e-01 3.690458866859202547e-01
2.218249542812915023e-05 9.298490178532351820e+02 7.596331632360534547e-01 3.906263037028850915e-01 7.724306310721257285e-01 2.067294638856371769e-01 7.002423501597759836e-01 4.182418501965037838e-01 2.775901427701708488e-02 4.945037056129972242e-01 3.875133561305285079e-01
2.213107591985863493e-05 9.298491971406506309e+02 9.457157955373444169e-01 4.077870237419523036e-01 7.693659893269826355e-01 2.092947752106757708e-01 6.814705745872708942e-01 5.794559917268470306e-01 3.952047325745126904e-02 4.763306028943302683e-01 3.975703903319929844e-01
2.209511510129952869e-05 9.298500709175617658e+02 1.210397030519900774e-01 2.968528470186975188e-01 7.085195471577550030e-01 2.297442410806127822e-01 6.347070056839165808e-01 4.552857519270396836e-01 9.725130381968453974e-02 5.257089646813198902e-01 9.131155141827695942e-01
2.205490738810080673e-05 9.298507495040246340e+02 9.665303193430697659e-01 3.870602856549960613e-01 6.115632214516584231e-01 2.183723382526447931e-01 6.594090358568129862e-01 4.366679337644063796e-01 6.468976001031870315e-03 2.464063562447686706e-01 2.029918963027910195e-01
2.200610087341270683e-05 9.298510340969526169e+02 9.655522366450831617e-01 4.723543332069693457e-01 9.272608365511547657e-01 1.153187784139313721e-01 6.827605843165476251e-01 5.121100668926652499e-01 3.579953302392053366e-02 4.620491770555378297e-01 3.624498726596101505e-01
2.195880873381171247e-05 9.298513827376862082e+02 9.684923866569818962e-01 4.391922165868014094e-01 8.122028611143072840e-01 1.798474015129130354e-01 6.545478543478066014e-01 4.186049751523536200e-01 2.433659487569505078e-02 5.421758301782014788e-01 2.270207643943684128e-01
2.190744716541522612e-05 9.298515410018432021e+02 6.640497194115944080e-01 3.564680441106141684e-01 7.356076481581320659e-01 2.268655003570554940e-01 7.049577176812183987e-01 4.340502810067419781e-01 1.774857440834104461e-02 2.748469288489973072e-01 2.077945478918105104e-01
2.186083362506092569e-05 9.298519109863555059e+02 8.212685568363766730e-01 3.870178455523132222e-01 6.899437309772146198e-01 1.800489312618520354e-01 6.817233420517181397e-01 5.111312939938755795e-01 1.195574526471385873e-02 2.991961270246410454e-01 3.409093194180847219e-01
2.180674090482248009e-05 9.298519335074257697e+02 8.859809852495673654e-01 4.263396772816573366e-01 8.656702677885879105e-01 1.997337318441010368e-01 6.733205607320570385e-01 4.591668414422180322e-01 5.150360238786876044e-02 4.106744568170274667e-01 3.531547248113696691e-01
2.184123155698721765e-05 9.298560139088692722e+02 5.020282266060311915e-01 3.206515670342041657e-01 6.343220147108283857e-01 1.879202626541512378e-01 6.570440723969067642e-01 4.503712808440843984e-01 9.334947384347069832e-02 5.478246288651975604e-01 9.790966268349954316e-01
2.179530053127789357e-05 9.298564087442068740e+02 7.719481196833208880e-01 3.666674794882958111e-01 6.415267678518236094e-01 1.636558028319719804e-01 7.072195438637641773e-01 5.056540087374125081e-01 5.633476214336367860e-02 3.990281750992076826e-01 3.630226465390511414e-01
2.178113072651737323e-05 9.298582584015857719e+02 8.193937107898917604e-01 3.954972413096599637e-01 7.025852430676485794e-01 1.871149769859727086e-01 6.287729207263463849e-01 5.300539868499992702e-01 1.912078686088197407e-02 2.292473501104523026e-01 2.043290746906560873e-01
2.175375280920155934e-05 9.298595006552131963e+02 7.128198651650020645e-01 4.254165700095932090e-01 8.485844128424492316e-01 1.222274791266568100e-01 6.876518191818253856e-01 4.234945974275546310e-01 3.756943398326142991e-02 3.947183648317046933e-01 3.673742180913550648e-01
2.170660403946909678e-05 9.298598309174728911e+02 4.049315234759167104e-01 3.034874051571321285e-01 6.454226013983827004e-01 2.108922573119420552e-01 6.449069910986624521e-01 4.578241559216787993e-01 1.493016729599319359e-01 5.110605100505134502e-01 9.769333372600733645e-01
2.166473389125985751e-05 9.298604001418402731e+02 4.058437270321884616e-01 3.426911901411190953e-01 6.800986475435911727e-01 1.483542818967014121e-01 6.953912590446421627e-01 4.706500872839148308e-01 1.398275619624848309e-01 5.145341205391978923e-01 9.945168270799138455e-01
2.161169413638015010e-05 9.298604489330018623e+02 8.739011584665660193e-01 4.091489080558483038e-01 6.834889961901254862e-01 1.768201236736708648e-01 6.341759148399358503e-01 4.572430372321744652e-01 4.510860732176430465e-02 3.330860249465805722e-01 3.538565836526417208e-01
2.155973983984774595e-05 9.298605420487810989e+02 8.110343190690716408e-01 3.928364965797010444e-01 6.732497424589274360e-01 1.721291178395067401e-01 6.096887247707604152e-01 4.147834147880128941e-01 2.872255661814835520e-02 3.565345595629685338e-01 3.543585893895415118e-01
2.152149563760571819e-05 9.298612666023777820e+02 8.397625794680650957e-01 4.529209534081498623e-01 8.885132426168298458e-01 1.105240893831637428e-01 6.815225332888713572e-01 5.127639962336075774e-01 3.968137050285967804e-02 3.707535083873154114e-01 3.603574314678841262e-01
2.149929912784079544e-05 9.298627347055077053e+02 9.731968989479157228e-01 4.356632916022432078e-01 7.579782094621939637e-01 1.540280810087448216e-01 6.435202748931964090e-01 4.411653817979626635e-01 2.370853739441928024e-02 4.140843175082672412e-01 3.925590842016080106e-01
2.145125484825999637e-05 9.298629975143577440e+02 9.564934194336535134e-01 4.491726186034751267e-01 9.961777748695657131e-01 1.885134215874527674e-01 6.522009981332078654e-01 4.892919860811678623e-01 1.194096953561757379e-02 3.859404878574220210e-01 2.167245241080694440e-01
2.141011013964618263e-05 9.298635776165074276e+02 9.469441661414531586e-01 4.312014507309877009e-01 7.693651432266287449e-01 1.664577288515168840e-01 6.813274292550582922e-01 3.425061926147584535e-01 2.891430679689438801e-02 4.217242647181660420e-01 3.899010185561720965e-01
2.135751029539884478e-05 9.298636178177047213e+02 8.081656571433830649e-01 3.613144783636898505e-01 6.704654497663118384e-01 2.422282795325314542e-01 6.675139152674247622e-01 5.168945046268238475e-01 5.692563841131012548e-02 4.247351295864595921e-01 3.877677233505729681e-01
2.131148809158693634e-05 9.298639606439534191e+02 9.556293937455138110e-01 4.052180631140417377e-01 7.368154834088537219e-01 2.220048622728346410e-01 6.898156997442490557e-01 4.755581019260451958e-01 4.074732445951648879e-02 3.000306805684905820e-01 3.384741617837467298e-01
2.126301014556914793e-05 9.298641833197816595e+02 9.872191868689024208e-01 4.481104798132014566e-01 8.555806410709922982e-01 1.808654070730315866e-01 6.120841480815539803e-01 4.458104709209846361e-01 3.523074275399711019e-02 3.983449883843042660e-01 2.153975869364220808e-01
2.122170214245371910e-05 9.298647387136441012e+02 1.751684993213562525e-01 3.139450407788813568e-01 7.252414525838681847e-01 2.217808223285439306e-01 6.666950812540365368e-01 4.644830571306834410e-01 1.367849181612417753e-01 5.275950576844599116e-01 9.210596627007210380e-01
2.117441039647236412e-05 9.298650077654385768e+02 8.195332647122745007e-01 3.619501005723676501e-01 6.588286425024030279e-01 1.953486762330681192e-01 6.456991954835052949e-01 4.374631136746290894e-01 4.148419480498444223e-02 4.124868283105559974e-01 3.544091661042792496e-01
2.112781556852161825e-05 9.298653048153227019e+02 7.080023469409252312e-01 3.437219937367947953e-01 5.903358422036869557e-01 1.611176171680761826e-01 6.515833587061283794e-01 4.465656025761404746e-01 5.891410828701430791e-02 4.890403981207329664e-01 3.793377794710282025e-01
2.110375577922719379e-05 9.298666653932681356e+02 9.110527007363898866e-01 3.756409844082733707e-01 5.746956169180431617e-01 1.914554274601781847e-01 6.642036732993131798e-01 4.173685418741309161e-01 3.308006002268439050e-02 2.741825753507524666e-01 2.071495879023182995e-01
2.106323409161508175e-05 9.298672434301300882e+02 7.419056241319900158e-01 4.075060869677243902e-01 7.874201126431967790e-01 1.460305617878007167e-01 7.037347978746383292e-01 5.058117233248901057e-01 6.576971067409970173e-02 5.015321258127315440e-01 3.920545988887026434e-01
2.102661597191090009e-05 9.298680034320599361e+02 7.794087094582152764e-01 4.232919163940684348e-01 7.867267677840219520e-01 1.110877746186609422e-01 7.036839958834391062e-01 4.730781466817535197e-01 4.277863989101607367e-02 5.004253586119201680e-01 3.837915603791238195e-01
2.100012088288080844e-05 9.298692425636450025e+02 7.725587311982257122e-01 3.738984025944032119e-01 7.015224539028920292e-01 1.781768165394180259e-01 6.733758116952408557e-01 4.260108767741823121e-01 6.685419735904250815e-02 3.662059477614374448e-01 3.469737250577126786e-01
2.096215220337944722e-05 9.298699329052509484e+02 9.703498441110838257e-01 4.111947378943719422e-01 7.779813439595693048e-01 2.161907627006526278e-01 7.021923785343298086e-01 4.814314713938189771e-01 5.007678394754706136e-02 5.324199215282863218e-01 3.924510457357585080e-01
2.091086568127004035e-05 9.298699832825417388e+02 8.611812240774974203e-01 4.127076130170794777e-01 7.673236029897293475e-01 1.928411854077876353e-01 6.863236658779922061e-01 4.621974327528884929e-01 7.996455913410940863e-02 4.959038401318563438e-01 3.979627728072451798e-01
2.088390675697034783e-05 9.298711932203418655e+02 8.831548038031514780e-01 4.047526753789789100e-01 7.035038799600649151e-01 1.747865225470720540e-01 6.416442807026107031e-01 5.489359952671198917e-01 6.066912783298056971e-02 3.688080950454362128e-01 3.546241366349118795e-01
2.085873956917940554e-05 9.298724873940200268e+02 9.360432907263327440e-01 4.357537459234599453e-01 7.497848624098554238e-01 1.345667311568429225e-01 6.756939301450937130e-01 5.358611673662403430e-01 2.472673250098987932e-02 4.230012981102552194e-01 3.533964934949992975e-01
2.081729196341862857e-05 9.298729983553375860e+02 8.312395202940837668e-01 4.017529826440582874e-01 7.717004485368030853e-01 2.049087905213048677e-01 6.450984411207030256e-01 4.820299104077137020e-01 2.800546714733732553e-02 3.763423449766602480e-01 3.433515526308199561e-01
2.077059031719906645e-05 9.298732524287219121e+02 4.709101503477839401e-01 3.360517221451768677e-01 6.987550652716566502e-01 2.064203023852754226e-01 6.581493680603983654e-01 4.748969274489904246e-01 1.332301343213659617e-01 5.915271233599911360e-01 9.961786432000826474e-01
2.076049268182516481e-05 9.298752661598917939e+02 9.931186591376400807e-01 4.502897934855388806e-01 9.449978651035952915e-01 1.510870065060876954e-01 6.992486260013113242e-01 3.910824586320704732e-01 4.872873232449714820e-02 4.521880291637506710e-01 3.832605904559644450e-01
2.072742672834004850e-05 9.298761721556149951e+02 7.354283621083921307e-01 3.941960735535320337e-01 7.761007510825496114e-01 1.704664939697468906e-01 6.999876677499013988e-01 5.137891120888546936e-01 4.388020434384060087e-02 3.711327458179881633e-01 3.731667224033998198e-01
2.068246950280980869e-05 9.298765008271508350e+02 8.182160175140593683e-01 3.826177033923399695e-01 7.099771194692453546e-01 1.711826614883257824e-01 7.038887212977713581e-01 4.872272693549354328e-01 3.825317142292236627e-02 4.279040818461528617e-01 3.916155363750226659e-01
2.065800868826376987e-05 9.298778174437711641e+02 3.935626191665004270e-01 3.518515973764949067e-01 7.655487422256732621e-01 1.941418111550209935e-01 6.868049320382353384e-01 4.457833706704026899e-01 8.163593457467242798e-02 5.425182968906087089e-01 9.508135029743354227e-01
