α₁ f₁ α₂ variance ν μ c
9.772195978476617695e-01 1.312007442666264121e-03 2.576768808551275658e+00 2.541759078618420140e-02 9.939175765135428442e-01 -3.329205167840504354e-01 1.656894786466205945e-05
4.820506441830536559e-01 3.527984765245265227e-03 2.585219664888987356e+00 1.381662537718509817e-02 1.143079873277761394e+00 4.078573261395992411e-01 1.367531075350021118e-06
1.211568945843365386e+00 3.288530067592319341e-03 2.605982952312626999e+00 1.712760720083286031e-02 1.072008905460501316e+00 6.795721186288959936e-01 1.496288473766604184e-05
1.192019309816632733e+00 9.414588639916716614e-03 3.158840242880181393e+00 1.872059758103537114e-02 1.138193465076409838e+00 1.967222962945206766e-01 1.810235057057269014e-06
1.240121524037682166e+00 1.598968287850494746e-02 2.877724162193948221e+00 8.050183418935801666e-03 1.008995237301032244e+00 1.669967134569025347e-01 1.139312892575049019e-04
1.050759293240494108e-01 3.733691913663058325e-03 2.950695662724883483e+00 2.342200755145294397e-02 1.197467312443694309e+00 2.136328282223259045e-01 5.218168619506426218e-04
3.217079970657404919e-01 4.642381934983555317e-04 2.586177505037992486e+00 3.309182346143660358e-02 1.087908480828553515e+00 1.114771657197480392e+00 5.397335513245815597e-05
7.202379418985282999e-01 3.534449296571445624e-03 2.849685214036973058e+00 2.158766799340331582e-02 1.323731161742152551e+00 2.099533522832071619e-01 4.562183085077629982e-04
5.264697567870555428e-01 3.912923531584457451e-03 2.846716131758322277e+00 2.321490885049912190e-02 9.996272259164282747e-01 -2.456645411779306842e-02 7.964670960553123886e-05
1.191230186833203142e+00 1.033954238118459622e-02 3.067061582495210992e+00 1.709018022187788755e-02 9.937275429944751881e-01 6.775992628904772275e-01 5.949472616225921285e-05
7.098333248504752335e-01 6.913868269878453016e-03 3.396204264328551492e+00 2.240507626373433245e-02 1.061723789302270848e+00 3.365032690755176970e-01 1.404515111305008656e-06
4.337156924888901921e-01 4.486501139788764275e-03 2.741996316088616492e+00 1.411804875415648836e-02 1.094724961160132626e+00 1.542200788775309750e-01 4.064228764868127951e-04
1.155844969042537640e+00 3.044192543319560601e-03 2.734241879393438879e+00 2.345474877734264954e-02 1.057688526536233020e+00 7.977969745539706947e-01 6.435477964264389210e-06
1.203114658752010069e+00 8.961371983898829691e-03 2.892889101757673664e+00 1.102403446440023381e-02 1.186526733170081060e+00 5.044053692880622330e-01 5.149647691859806134e-05
1.214929418399779193e+00 1.547124900731312348e-02 3.225782812579378600e+00 9.092924776809660492e-03 1.142209607545991989e+00 3.489497277603493819e-01 1.127063824187178859e-05
9.766842978272443077e-01 3.195385242453110779e-03 2.558073799863375797e+00 1.343668081543378766e-02 1.134794172037465021e+00 -1.576729672451331332e-01 9.128389734672679129e-05
3.791648113442657175e-01 6.523742354681302900e-04 2.629039576707315806e+00 3.946247932655218976e-02 9.361929488226409246e-01 -1.543749191037793733e-01 1.600552226223619765e-05
4.009702400928640831e-01 2.831695922050964619e-03 2.753585654503009295e+00 2.271211458074572781e-02 1.153864077286311574e+00 2.723593158880322496e-01 9.624543849320931019e-05
3.373897772503685610e-01 3.046776907853173885e-03 2.725867998901957190e+00 2.133568626823574219e-02 1.109156832238018975e+00 1.451779360563767995e-01 7.634650033497977707e-06
4.373197755467927994e-01 6.635761472276140291e-04 2.665310659202612342e+00 2.620610491140924411e-02 1.132121333941706220e+00 -2.198691261950624920e-01 9.076709160419775172e-06
1.191131247278264249e+00 1.191535178658082112e-03 2.562930280281161544e+00 2.776397728091008557e-02 1.095879750319133539e+00 8.914420316461693083e-01 2.036172466425412771e-03
6.240442074116128723e-02 1.935813715672871646e-03 2.831914528811655174e+00 4.473913767052629248e-02 1.085510184538690082e+00 3.963227585153180632e-01 1.463226327973895201e-04
6.578903718920308119e-01 1.796361405479442782e-03 2.615575569110364818e+00 2.413902787005537537e-02 1.016334642552215284e+00 6.002730136608989131e-01 1.556534257148804707e-05
7.734282028683878707e-01 1.649726250552956434e-03 2.654001935050767536e+00 2.257046131656008370e-02 1.179748428357374923e+00 6.158776252976780885e-01 5.658945742039269565e-06
9.195988740529775773e-01 4.367322989174716834e-03 2.831324978619364607e+00 1.453391987700226352e-02 1.214261270703986595e+00 2.214482473250804773e-01 5.526298287520658619e-06
3.640031278657782643e-01 4.538739874537398196e-03 2.913120728671147575e+00 1.962690412673014778e-02 9.965633472691639572e-01 4.195798347392543093e-02 2.208740035486578680e-04
1.821196659088084036e-01 7.977958726853070625e-04 2.478337902489708089e+00 2.827352461326460009e-02 1.211414207875467941e+00 5.675402911393510053e-01 8.373429670989945622e-05
9.761144028860460065e-01 5.920171209511330274e-03 2.797031136621640712e+00 1.216199125990222694e-02 1.226049953828130645e+00 3.400074903161569018e-01 1.335280124967882988e-04
1.637468303857725349e-01 8.214463840635138295e-04 2.531058911995152094e+00 2.285737937434761599e-02 1.312141845026932208e+00 9.208347617794934159e-01 1.919996729965876196e-04
8.728575204925159703e-01 8.094300272275202837e-03 3.006975023722349150e+00 1.278647427269797091e-02 1.113376079480907554e+00 2.775108379036159700e-01 2.106272432597513600e-04
1.279195103992147864e-01 5.618425640961464268e-03 2.877907158462130077e+00 1.682434956631598602e-02 1.119116226484135224e+00 1.049819154844261193e-01 6.463442237328243173e-05
5.309585406393997342e-01 1.256062254905809415e-03 2.607602687012433584e+00 2.287132811425170859e-02 1.014895975463947497e+00 6.613923812917812395e-01 5.781027817874637885e-05
5.726876054120538795e-01 3.916085267651069415e-03 2.706342901723503669e+00 1.490567850287166131e-02 1.325620809969066061e+00 1.562400702921854512e-01 5.963388430328018704e-06
3.990021030097961052e-01 2.828334482561460032e-03 2.702722638735997940e+00 1.682206440172666351e-02 1.215985121570091199e+00 1.283407399785461700e-01 1.621720807320690547e-06
6.548913969269881674e-01 4.526042146697295022e-03 2.785970849346142142e+00 1.321967128428859148e-02 1.170033579613512842e+00 1.342019201243245252e-01 7.540246325043285379e-05
4.737006754672147268e-01 2.331621677250799579e-03 2.792582246849272920e+00 2.438380792932953386e-02 1.153192197850913647e+00 3.867717481823788050e-01 2.853071769122951731e-06
1.046899397236384921e+00 1.565582340607835164e-03 2.894590059221867406e+00 4.921769976335604174e-02 1.226914219949326812e+00 -5.979813138765054381e-01 1.112134698071361710e-05
9.242973647267144210e-01 2.345844065955883517e-02 3.832092481349191448e+00 9.188992390962795118e-03 1.183364814572387624e+00 -4.051871771552584267e-02 7.722105408381239140e-04
5.560835015624331357e-01 2.958611007896718749e-03 2.818863623479383129e+00 2.197756453305621180e-02 1.072649400298116174e+00 3.312963773731986139e-01 6.804086513824999898e-04
1.103340192914279427e+00 4.649385488174514504e-03 2.882350252641932009e+00 2.215271939739473991e-02 1.144829275939266866e+00 1.891766426050378314e-01 7.083874908142199882e-04
1.065371320794335830e+00 3.141152788916013600e-03 2.571865847305727648e+00 1.524447692180296889e-02 9.723127607941968176e-01 1.998737146381656671e-01 3.649963890965659359e-06
2.619274316116918522e-01 1.547674161597425730e-03 2.527782121161155526e+00 1.786228129149421487e-02 1.172312528781436880e+00 3.029014599071225278e-01 4.284100871317298195e-06
4.588017213279248496e-01 5.059308414421795699e-03 3.082723229114207264e+00 2.892629992085830187e-02 1.050487138587973046e+00 2.652036180610921057e-01 1.323604899544641977e-06
1.185176247315921749e+00 1.757844520031291626e-03 2.733134931427585457e+00 4.379401161285541993e-02 1.160569146324184731e+00 5.160151014423888238e-01 2.337963142074802136e-05
8.760475330728795251e-01 6.358035853914263680e-03 2.819611344280897658e+00 1.079631034404331287e-02 1.111092738638205235e+00 1.818367931104631630e-01 5.669737869145168729e-05
1.267928944260970359e-01 3.900930373573840201e-03 2.972252403939971810e+00 2.140959918619446054e-02 1.164057971084609511e+00 1.583286743478123926e-01 4.333234419961915981e-04
1.003713522567833971e-01 4.022504551713354352e-03 2.742287058776018860e+00 1.689866968396682226e-02 1.159488972488140979e+00 2.346882331234542707e-01 1.276480225444979067e-04
7.449945843866159212e-01 8.529992873433284162e-03 2.858898507374020959e+00 1.245087518804204388e-02 1.126487148414703210e+00 1.459489140543768215e-01 9.369623027856575003e-04
9.404190065222161055e-01 9.607092852289801036e-04 2.630436852699345351e+00 3.372706611138606009e-02 1.077596805196428642e+00 3.140895761424437049e-01 4.502299660738682299e-05
4.170857148399137460e-01 2.863554469546890878e-03 2.621052912283398761e+00 2.032369120163416906e-02 1.018367701773164491e+00 6.009653071547945702e-01 6.289292436363854918e-03
5.020184050701058665e-01 2.815220758399541306e-03 2.546630358945127348e+00 1.311100788255348780e-02 1.058322179646743466e+00 3.376109135792607074e-01 1.929620878024497049e-05
2.025420471452685778e-01 4.716111817104014919e-03 2.902769803007317684e+00 1.666666123486432519e-02 1.281923172777909681e+00 2.140204442357452885e-01 1.437430643948394118e-05
1.062001489579085245e+00 4.352614072930183903e-03 2.900450451888982872e+00 3.267298439531581000e-02 1.008528088506888354e+00 1.132212692567584167e+00 1.487062110993577129e-05
8.764234367521078761e-03 1.879808283453756083e-03 2.753943809850277979e+00 3.432922570823742497e-02 1.138207388945905896e+00 -1.961501491630329719e-01 5.737657033236819849e-06
1.099002332306287855e+00 5.097417345174797953e-04 2.651494023326967042e+00 3.275137430286190199e-02 1.094075642476464827e+00 1.082744260497390254e+00 2.465348986057062027e-06
1.123347335819647741e+00 7.114748564858303093e-03 2.741090609792574906e+00 9.958369975138490690e-03 1.019970704682414908e+00 5.299839380361904828e-01 3.501916215988837972e-05
8.239927964385128645e-01 8.648329525025151782e-04 2.833104086214321082e+00 5.486755043663568698e-02 1.097515264679510327e+00 1.419814436413775471e+00 1.021481836936164246e-05
1.347527934209510336e-01 2.814456279205772987e-03 2.626016023503420005e+00 1.746145080121268983e-02 1.143475463128016179e+00 1.232552282237765473e-01 2.346109147380330193e-06
5.268359154075464845e-01 3.513115946462177109e-03 2.737378990583760441e+00 1.619583575979828896e-02 1.154358694513834660e+00 3.333753823812307115e-01 9.061662764958688682e-05
1.237345843099960430e+00 1.861714935969145321e-02 3.793175915815013344e+00 1.261908701632936253e-02 1.136020854112915091e+00 -6.994395893217603133e-01 3.704862116126286277e-05
2.623470362450433524e-02 1.407782630848891355e-03 2.525667171775630937e+00 2.451686834440750321e-02 1.209137729914302684e+00 5.612606633860444116e-01 3.947562430693767597e-04
1.843833212691520229e-02 2.843221978877885376e-03 2.563161966583211271e+00 1.555647409170483018e-02 1.166358473123654260e+00 2.132254534578375271e-01 1.420324470544882345e-04
3.952687569897451736e-01 1.053609896143335809e-03 2.486528299683953946e+00 2.084066305378479492e-02 1.032522242740814944e+00 -1.310374005425209432e-01 1.858996053373681526e-04
1.091983184624394587e+00 1.166243983733771493e-02 2.883758155962224290e+00 8.473306270850852057e-03 1.186202630311618877e+00 -1.965070735738343455e-01 3.650067698195202991e-05
1.109591664559983482e+00 7.439582088140288610e-03 3.046280644064196519e+00 2.216688471343035774e-02 1.101888587745951442e+00 -1.162491469763587970e-01 3.202339694913397560e-04
3.853466542997320277e-01 4.335660689038257735e-03 2.930619524035905421e+00 1.475183145462469723e-02 1.313299074066668792e+00 2.331578956010771364e-05 2.920098026016595535e-05
1.130769264335768964e+00 4.965905166727155144e-03 2.720585662200433852e+00 1.623933092562628022e-02 9.935265431270344783e-01 -1.294874069810222350e-01 4.133297227998869862e-04
7.179294061948897632e-01 3.928964697776291676e-03 2.621763988466069506e+00 1.491691419852722925e-02 1.026801016522523202e+00 1.415274675524504089e-01 1.377269626382375476e-05
1.089716478608463435e+00 6.116039448169689925e-03 2.945967811926721858e+00 1.935692418282478067e-02 1.159089312071489575e+00 8.197779218642595178e-02 2.427081998489579741e-04
1.105489022129380272e+00 8.641916987492391164e-03 3.060713452186832662e+00 1.711412155146367631e-02 1.229825376031215001e+00 2.390434008344863304e-01 3.105259820239498655e-06
1.201041369081964572e+00 7.271238159084374326e-03 2.886231969902757655e+00 1.958895703908061781e-02 1.208904342336882598e+00 3.372688627617018153e-01 2.281334928976945080e-05
7.973099760353584697e-01 1.322086760107477488e-03 2.546897780888664364e+00 2.062884081078391121e-02 1.102685613014200872e+00 7.776671998628152949e-01 9.772908709111114735e-04
1.049854140324052665e+00 2.754480638880121672e-03 2.603041001903278584e+00 1.766199960864935081e-02 1.038035964235302755e+00 4.901765332699061228e-01 1.546941504166892341e-06
9.991028899279210673e-01 2.929747271635866485e-03 2.664709813670387728e+00 1.999095010968636107e-02 1.248001090817409064e+00 5.687078933399277725e-01 1.639609741735148550e-04
8.231420304009025024e-01 3.979553241958246231e-03 2.773482409254326875e+00 2.047846572618270897e-02 9.930680377710636719e-01 6.851157981434732314e-01 8.615935056516925981e-05
1.194082580302355368e+00 7.751063797807500495e-03 2.995549206352867699e+00 1.919302982709059427e-02 9.816871533405999717e-01 -1.068281709360241472e-03 4.810277993661214701e-06
1.052826663823056119e+00 8.567323741234552856e-03 2.850588254279015743e+00 1.338845510638627875e-02 1.053767967264284122e+00 1.322121196594193415e-01 6.741422966951343058e-05
1.121666265659617467e+00 3.399165780846559719e-03 2.909075592891637640e+00 3.210409564289939260e-02 1.082147425974198107e+00 1.165176449090818300e+00 4.908664785170489689e-04
8.780179132877453663e-01 3.396395305398578358e-03 2.642281422764868548e+00 1.781346449968403828e-02 9.986915754573794102e-01 3.331043802371509432e-01 6.253094506005703920e-05
3.443599391914996533e-01 1.070431465798234779e-03 2.666550005910800270e+00 3.114920237059203359e-02 9.875267780161723907e-01 1.093887877232920358e+00 1.174721526883023063e-06
1.173878680781881068e+00 7.201056820842606510e-03 2.934288500125480592e+00 1.850709806971777976e-02 1.251779933096628161e+00 -5.077145956285300521e-02 4.413926888157568117e-05
6.987466535038304727e-01 6.845972654336319151e-03 2.765846810557612834e+00 1.015970128515805877e-02 1.236021467643560134e+00 1.891987646055020567e-01 3.809349717317070177e-04
4.461528073282242102e-01 3.453421126648591275e-03 3.012857273815057191e+00 2.671398142458058719e-02 1.154627077286219716e+00 4.778322584728671996e-01 1.715208023270775017e-05
4.790159085007600348e-01 5.110074161199049808e-03 2.820123803363121961e+00 1.251453333767340616e-02 1.211998222256324587e+00 3.657773579785594253e-01 4.740967927698676380e-05
4.395269669626580278e-01 1.089412263096532513e-03 2.642476732354469782e+00 3.243094697286655337e-02 9.988682482329073187e-01 3.753863855064971111e-01 5.953617987157541877e-05
1.035659609581053964e+00 8.951597787826308036e-03 3.189264999953835833e+00 1.858139727606932315e-02 1.060983157616473882e+00 4.519438595698371253e-01 2.956030203176238103e-03
9.234922718886574566e-01 7.109967704799953665e-03 3.005047064647433430e+00 9.331041345275499152e-03 1.305386195326624144e+00 3.176277151871310656e-01 1.371788658202299717e-04
1.053246214543945625e+00 4.875641708246981031e-03 3.007737511200271996e+00 2.276667358500304369e-02 1.218221749449924562e+00 3.171298423695367852e-01 2.922166881448111540e-06
7.209584986440205068e-01 4.321186959019788359e-03 2.585798502959004708e+00 1.219807476403918928e-02 1.127736268263487718e+00 -5.385095615300428129e-02 6.774207307348662280e-06
7.680743162756619169e-01 8.311415102904066293e-03 3.122647579441032217e+00 1.619245182207250042e-02 1.406738390504169267e+00 1.029058010804291545e-01 4.419581910920458321e-05
7.888263064122392754e-01 1.963619627427498193e-03 2.564842210169307801e+00 1.797095818654007027e-02 9.984641833188658833e-01 4.628713944647082634e-01 6.705664146977866524e-05
