α₁ f₁ α₂ variance ν μ c
2.220727259206885240e-01 4.331911931085624320e-03 2.869906642999728419e+00 5.793772605826218863e-02 9.835137039122514580e-01 3.206173233390210431e-01 1.046338903251025654e-06
9.195494847444524167e-01 6.090451176537560810e-03 2.878093764710071945e+00 1.060997357104842831e-01 9.897753317497979264e-01 4.218727010134852851e-01 1.106293381669561040e-06
8.987330965562855267e-01 5.302691674056335056e-03 2.921096749079607591e+00 1.170823900588978533e-01 1.112173331085071437e+00 2.267990716387396077e-01 4.875323399713767819e-05
6.858791534017465441e-01 3.707012853807336878e-03 3.048145434288652922e+00 1.654885368855371630e-01 1.089891638368897020e+00 1.891367632075516836e-01 1.782520524586946608e-06
1.228343593474907181e+00 1.254250023374798260e-02 2.961892515644509949e+00 8.300605256026015455e-02 9.812176874325343467e-01 2.054587292102877383e-02 4.798802888608452027e-03
2.709034621202697224e-01 3.719786861479864540e-03 2.847154517458193368e+00 5.114705848225254564e-02 1.121197520852439400e+00 2.357196089746723122e-01 2.051215734940920084e-03
3.095931044813374777e-01 5.447511709398406704e-03 3.096473705658025377e+00 5.771333191331691481e-02 1.025577386674357605e+00 1.609205347134610165e-01 1.237417212856488933e-03
1.229240214917789675e+00 1.168905497490502557e-02 3.587365438482774671e+00 2.426017317297866072e-01 1.158739483849523966e+00 -5.794768318486626102e-02 4.861180637839758733e-06
8.799494136619951945e-01 4.114532586688879508e-03 3.086208451941607311e+00 1.506621691899501791e-01 1.233817993727148066e+00 2.248172447675748642e-01 9.730543900034679068e-06
2.998459395767152924e-01 7.236759950089830321e-03 3.550193360019713307e+00 7.144306934135603859e-02 1.010792171149411667e+00 1.243096758404720337e-01 5.801220287759790292e-06
8.957620779968217262e-01 2.651635180689103279e-03 2.603001150063374514e+00 1.811439093197135253e-01 1.109362106072581122e+00 1.256774163697221558e-01 7.220928013894690242e-04
1.242176631997319092e+00 1.158694800825299867e-02 3.246230083390863275e+00 1.545024496767145039e-01 9.199776558299189722e-01 5.336724084409741886e-01 3.333017745472730524e-05
1.372475537986805882e-01 5.514563043412694550e-03 3.065565002149241103e+00 4.200336455358182064e-02 1.083655665968418003e+00 1.461253664923728435e-01 2.442827613648648343e-06
4.046094997121487680e-01 1.015394273552441525e-03 2.498516338823717042e+00 2.792723040481191465e-01 9.519124020404751141e-01 2.279552459088942107e-01 1.268535446418906937e-03
1.216987315793247371e+00 1.441469064028749573e-02 3.288957390209460208e+00 8.910958826229327390e-02 1.176483608565908057e+00 3.475818813957198827e-04 4.519772448335944614e-06
9.770443597216156295e-01 5.276663070295566256e-03 3.099927679505565692e+00 1.830308976029830781e-01 1.039492972896058465e+00 3.353074082277564538e-01 1.557499165248114114e-06
3.454772051184746839e-01 1.224488915160612361e-03 2.452043915818955533e+00 1.372514771428553770e-01 1.039912483599211068e+00 6.469112205184326392e-01 8.229536521817313829e-05
9.877645797251632942e-01 5.675016278731998161e-03 3.481540231165433319e+00 3.124388341176712047e-01 1.091401227016067788e+00 1.526999926936367658e-02 2.268541270861298888e-03
3.601801288250908173e-01 2.167068592248275888e-03 2.553481576437464540e+00 9.899446042551264535e-02 8.925911344679181569e-01 8.170692582694027983e-02 7.239240219737166386e-06
1.035919236480300265e+00 1.609624020946852710e-02 3.571261725416666977e+00 6.482329086633020765e-02 1.010289712804094409e+00 1.276658092491577690e-01 6.622759653278021883e-05
6.385990893440246507e-01 8.481066394722611146e-03 3.346479525215445783e+00 5.412290939619598257e-02 1.152880062121387494e+00 3.051263316619236554e-01 5.846798035021947421e-04
1.098620437690192242e+00 1.401320029406212878e-02 3.444925702035172677e+00 8.820206537555599913e-02 1.194559575937454987e+00 1.489299533857708357e-01 1.219911183441129438e-06
4.596316870920709174e-01 2.603281031608021146e-03 2.903789875900292472e+00 1.533832970045669875e-01 1.029939228119868710e+00 -3.005854911388058381e-01 1.936892027550554836e-05
8.832204088961554955e-01 5.496960362687447303e-03 2.720190921630244230e+00 8.144714935816027568e-02 1.022681905599355678e+00 7.616787875908265226e-02 3.121767388440340013e-06
1.229167336986026315e+00 5.352692771500558791e-03 3.009015124895058513e+00 3.525908730922855949e-01 9.837980816255741390e-01 1.035078191281976867e+00 2.858595459912238192e-04
6.901461390792824613e-01 5.443958050124229030e-03 2.852025673459730015e+00 7.053904874489015653e-02 1.052892141726068598e+00 4.008637696573103537e-01 3.207640673179324722e-05
1.193076085346116866e+00 1.024640229878096866e-02 3.251518228537340960e+00 1.401120824111325158e-01 1.351123120240225850e+00 -2.111738670743839585e-01 2.928916363116291046e-05
3.111000450919707006e-01 2.467073447896061134e-03 2.469166913995535229e+00 6.044888240165013915e-02 8.935411661852318277e-01 2.568562268053783959e-01 1.174336127426047144e-04
9.736246019000796004e-01 8.476160762362924470e-03 2.856041925277582827e+00 6.945192101869601675e-02 9.363438136763858610e-01 -3.538872276318016930e-02 1.493712272462130453e-03
6.566337451138987147e-01 4.995342620434093696e-03 3.046119355303922749e+00 1.218624221960545317e-01 1.131292843999890385e+00 2.820581371685893513e-01 1.798301191022286266e-05
5.917026709392574357e-01 2.406699492320649517e-03 2.790021163531754667e+00 1.646588592347074942e-01 1.183028853697545513e+00 4.798527890752760650e-01 2.117395905852297413e-04
1.144289702352178972e+00 1.077926200428761493e-02 3.014002241225787415e+00 1.139022967828267757e-01 1.018421625471375824e+00 3.397985921450138447e-01 3.128838964705940671e-04
8.752437489009954330e-01 6.396075718563729549e-03 2.905094328272430637e+00 7.969935364789684784e-02 9.408292132797556606e-01 1.919868802094889526e-01 5.772230511295101845e-05
1.162672534736210128e+00 6.054628799007422124e-03 3.105056349462755882e+00 2.145866997578617652e-01 1.108228893001117488e+00 1.940489844107075867e-01 9.110080467213463448e-05
7.563825180040379959e-01 1.103927821097852461e-03 2.432122305520784344e+00 3.162192991561225131e-01 8.666738094027564010e-01 1.183267028967016077e-01 1.504636445987281196e-06
6.428271554359054063e-01 8.880958854020027868e-03 3.838191842331690307e+00 9.931632882244216531e-02 1.289389054016824687e+00 1.919186220908523643e-01 1.662241343293511410e-06
1.173373723690748882e+00 6.681053404758678128e-03 2.601418243054047785e+00 1.129457926087876207e-01 8.879528363084818743e-01 2.337717744869727277e-02 2.135329976360476943e-04
8.100959880847866668e-01 1.697126958764945664e-03 3.006255989269397411e+00 9.651722184867588261e-01 1.187837802919385233e+00 -2.043572836262277370e-01 5.669923699741625007e-06
5.780791694498715882e-01 7.642493292000175978e-03 3.078722092747581573e+00 5.491553670783817093e-02 9.821430697392350417e-01 1.178071470337882787e-01 4.876544628414581294e-05
1.060701320020687843e+00 1.120406336581695160e-02 3.600708497225038940e+00 8.837549468882038850e-02 1.258377932313831105e+00 -4.278758351317424324e-02 8.687652187024271205e-04
1.164579018133795829e+00 1.704759711933725302e-02 3.477217343302647201e+00 1.070357841754472766e-01 9.458433283304198413e-01 3.440913607504553773e-01 4.098489959613883446e-03
1.066876990111785828e+00 5.653283777393214304e-03 2.958677112983671087e+00 1.507359741646646656e-01 1.384240886102081625e+00 3.940858068315291618e-01 5.512053988824791221e-06
1.754265616966625696e-01 1.914880431053158760e-03 2.803636614997229604e+00 1.579204756613064031e-01 9.991659354278000782e-01 2.241111101039001408e-01 1.094886288011214751e-05
4.712798710723353768e-01 3.982982460932962300e-03 2.625515560772115897e+00 4.891397707523070099e-02 1.130847157069812203e+00 1.981181255024422327e-01 6.599828786014413882e-06
1.161754938567583384e+00 1.103879707653306584e-02 3.054675682891650812e+00 1.439830109746124409e-01 8.988445091816025245e-01 -3.048098086932143902e-02 9.776957475062638675e-06
1.172324682606039614e+00 1.629284156623410709e-02 3.282042716141479133e+00 8.944112258127888404e-02 9.895424935306003089e-01 1.641894203057610579e-01 8.007304719850876634e-04
1.153252339917264946e+00 1.480709249517903926e-02 3.578336684702147608e+00 7.994360003578100671e-02 1.219633216189919045e+00 6.475373098799308558e-02 1.754471453122442414e-06
1.077695970988509666e+00 1.007729528003768575e-02 3.083456514670877446e+00 9.081855437891550586e-02 9.759867608063110822e-01 1.563327170306329228e-01 1.072832278495130261e-05
3.643164888252480305e-01 7.811128216124989081e-03 3.248891246949260569e+00 5.148292068406646466e-02 1.167563077875401589e+00 1.636379994836758556e-01 4.980640515263574542e-06
2.395423404564847036e-01 3.190561827585289105e-03 2.700203470089333813e+00 5.127913622350199069e-02 1.195255314704350980e+00 3.151162032096591070e-01 2.917523852958354397e-06
6.459867674659811598e-01 2.872988627660094402e-03 2.701565543635234601e+00 1.110687806380835779e-01 9.425135642835440475e-01 2.913502855806816005e-01 1.977962961661891360e-05
6.215068641318456377e-01 1.418159158600956152e-03 2.397316069578838693e+00 1.610095064169468904e-01 1.006777098781864721e+00 -1.946047361950985488e-01 1.108295458259583369e-05
1.179949955651625082e+00 1.144994460381805988e-02 3.261661569357297452e+00 8.742136826397244043e-02 1.077373455537049551e+00 2.951794597561219202e-01 1.210475466543998145e-02
1.418395147031665249e-01 3.217345097658761213e-03 3.011460945956149438e+00 1.268364055060939855e-01 9.614410164448506935e-01 3.226886778694094682e-01 6.344377465974307536e-04
6.060001379592097059e-01 9.230171226180456864e-03 3.763273874233133309e+00 7.669621246258771785e-02 1.030166415432501648e+00 2.585333996610988394e-01 1.073651138725067384e-06
1.191552815122537856e+00 1.563563476808148972e-02 3.532677594259800102e+00 1.260904539731868279e-01 1.136684851401012830e+00 3.276437037537424657e-02 2.503796588907737110e-04
1.767847730189470168e-01 2.099838083722645708e-03 2.584821918269576191e+00 8.957038692717453343e-02 1.161630029212957105e+00 2.943765607564124420e-01 9.382616019791725423e-03
1.217846431190533707e+00 1.864492184729104468e-02 3.354849709064168461e+00 1.006935539053630535e-01 1.280765861077971524e+00 1.422842854851892602e-01 1.371723300269314660e-03
1.073713336714905209e+00 8.886999267744853659e-03 2.882808995669220220e+00 1.090968602430786166e-01 1.003019411430679408e+00 1.519282591993562914e-01 5.850622455627316242e-04
1.038600832687225806e+00 5.012970329183046546e-03 2.886924787029754746e+00 1.491889645790978880e-01 1.160824371375830388e+00 4.522367343846449561e-01 4.814191266642137840e-03
1.179520531730699151e+00 4.537567305746345939e-03 2.945288731751657174e+00 4.371603812782253740e-01 1.111889674061106614e+00 6.197983696493876149e-01 1.526632998556141268e-06
2.568418702059041547e-01 3.501730641044814660e-03 2.974562461851642414e+00 1.015035742141795483e-01 1.245408378515374226e+00 2.536679139170813224e-01 6.157988378849006679e-06
1.013655515265667051e-01 3.259732998110682206e-03 2.698479019443749571e+00 6.426085841428155754e-02 1.097721843853188828e+00 9.122039724537736594e-02 1.318222104167535140e-06
1.238389545311202156e+00 1.949523456875321137e-02 3.516189697415406545e+00 9.244528228065201914e-02 9.933633590085497733e-01 -4.149018457955622186e-02 1.035512590828224549e-04
5.845623458735228484e-01 8.236155688357796323e-03 3.149377738477976418e+00 4.417777043889267730e-02 1.209201166932244664e+00 1.006305805123114960e-01 1.079573930289988387e-05
1.227824717955873224e+00 1.279193967068853466e-02 3.536679693425562654e+00 1.700415784147453202e-01 1.007909367802709566e+00 2.047893905757409705e-01 1.750245923636426702e-06
4.689860818381794139e-01 2.884200252592573985e-03 2.952989628942504385e+00 1.409295575174614734e-01 1.225527063530039706e+00 3.247129194668934571e-01 2.901859278009154726e-06
1.138956498807482731e+00 1.244522605947480029e-02 2.916198458682009331e+00 8.165456291052222704e-02 8.624920001513547430e-01 2.440032813588833838e-01 1.865518020386201011e-03
1.085356798723397631e+00 1.568367409998883480e-02 3.473348282809373355e+00 6.750605822023364455e-02 1.118219176109986002e+00 1.461377825140632025e-01 4.986329728999186603e-05
1.182388931416366695e+00 3.469441144850023227e-03 2.733801403906022109e+00 2.997103870359316691e-01 9.939967878269964086e-01 3.491300219324575682e-01 1.052830648716171297e-05
4.353523688176383910e-01 3.192437111904582615e-03 2.567868233825480573e+00 4.483293272461586626e-02 1.151018128049947853e+00 2.473645988332237311e-01 1.709805685322542265e-04
6.352987215873242555e-01 2.132510070922677241e-03 2.312873174261390830e+00 8.524190245006960098e-02 9.694978947771705213e-01 6.392016980929575709e-01 6.416877701492869519e-04
1.182019387904781560e+00 1.430065912668020481e-02 3.716721493730753334e+00 1.086189573018084414e-01 1.443628328856682685e+00 6.510874231797190159e-01 7.153752424560946950e-06
9.938686900106318278e-01 6.209195282383240741e-03 2.895653808420589392e+00 1.346328518190938461e-01 1.058319497160332912e+00 3.996666656033119325e-01 1.198019206954064462e-06
1.235224817577117662e+00 1.360707046661364071e-02 2.983981700256481684e+00 1.205353020548155657e-01 1.592856996407717052e+00 1.810697716486760478e-01 2.439026593687134618e-04
5.516652095531291433e-01 5.008810956709257647e-03 3.098449070155623986e+00 8.687121207706346993e-02 9.831980070946205741e-01 2.998866290688782521e-01 1.098014541051912062e-03
3.738042732252875311e-01 5.394382794686265227e-03 2.935451895761434393e+00 6.325472263357129199e-02 1.002390043272086473e+00 4.368957650095771639e-01 5.402571834099618544e-06
9.069925303978418341e-02 1.079049144527126055e-03 2.580303598545485411e+00 2.989727621803120461e-01 1.005002501270455317e+00 5.287982004674742775e-01 2.347654542179012667e-05
1.107798917126429750e+00 1.554232828331751116e-02 3.692906021533938876e+00 6.869460919594659598e-02 1.227993362904230112e+00 4.882921590168083359e-01 9.242835143512644611e-05
4.689860818381794139e-01 2.884200252592573985e-03 2.952989628942504385e+00 1.409295575174614734e-01 1.225527063530039706e+00 3.247129194668934571e-01 2.901859278009154726e-06
6.512707752801010219e-01 7.032563694941639312e-03 3.402385296210575838e+00 6.972536465066775380e-02 1.245539629237419232e+00 3.680196707234576481e-01 5.914802747121814105e-04
1.064181781857544085e+00 7.602858785710249999e-03 2.976655530474627387e+00 1.623048051902952205e-01 1.145985647212478975e+00 6.935449409607432614e-01 2.262374970359214631e-04
6.778452872795570627e-01 8.176443576883140468e-03 3.138362928188949130e+00 5.259354319993182064e-02 1.246278992298116117e+00 1.143395568841573673e-01 3.139734284381951766e-06
1.141193444496906517e+00 1.206589793885477768e-02 3.174736679070433887e+00 1.000477549558703855e-01 1.048523700914004042e+00 -2.082851541045093180e-01 4.508490717246289956e-05
8.794538819595254520e-01 2.522816608623471273e-03 2.602735956606593071e+00 1.823516957828742180e-01 8.126964987094517090e-01 -2.466353057847030517e-01 4.911905862222320715e-04
1.146721014554940243e+00 1.129456629998619975e-02 3.358058039928487393e+00 1.301386524930516764e-01 1.006080941916683402e+00 -3.014511218950421956e-02 7.701588091088008544e-04
1.036035209060275131e+00 6.471805033911554733e-03 2.891521411681686970e+00 1.044967451055354574e-01 7.834611877818942194e-01 -5.585945640404671453e-02 1.301550743835917652e-06
1.094817809382166773e+00 2.184289218385900011e-02 3.469432974813072335e+00 5.724713010580614880e-02 1.013759743433425786e+00 3.039485043076312065e-01 1.767619445337333692e-05
1.207350766631312355e+00 5.102146843688172388e-03 2.851125667615788117e+00 2.649363897833322268e-01 1.321530204780380080e+00 5.900988867671661531e-01 2.069923998936312130e-03
1.200346320323030236e+00 1.751891797763657083e-02 3.717045517453014369e+00 1.057385627035708764e-01 1.291797018825258769e+00 6.667851170748422263e-01 1.752892192721282341e-05
9.384647381932398336e-01 8.156859317011903518e-03 3.114944102604016329e+00 6.369782604349548405e-02 1.086545684348121821e+00 1.424564478689390179e-01 1.803226470337113987e-05
9.547482148775487953e-01 8.137421950174464000e-03 2.984380601824544677e+00 1.054291488914918806e-01 9.354513766631923355e-01 4.667262469108450773e-01 2.035465574415285778e-05
1.173423859320763984e+00 6.244758488923926078e-03 2.849028652313096099e+00 1.450452372005640589e-01 1.177454444333283501e+00 4.421680263948069012e-01 7.231326792911165272e-03
1.173123845377011198e+00 1.032752618580976695e-02 3.140414669577574536e+00 1.228109657628418810e-01 9.567474289650338415e-01 2.693360901705789678e-01 9.734379983170956074e-06
9.629727100410967466e-01 7.058734969511698890e-03 2.987138809364889624e+00 1.164113465729245817e-01 1.215354962275222439e+00 6.475425706310794505e-02 1.097859144229234560e-04
1.211700976292167553e+00 7.118362563708054667e-03 2.975948146094129942e+00 2.256214248090427088e-01 9.855353698173567878e-01 -1.453342547204421464e-01 4.923288865110934769e-03
9.249434361576414076e-01 1.038897891794311919e-02 3.189487503185794104e+00 6.055008299807647376e-02 1.201269918966345163e+00 2.635435507524636067e-01 8.703917518460928520e-04
8.083441778889690621e-01 1.004096918258955140e-02 3.075422862034716154e+00 4.729225319856219384e-02 1.128289476657629686e+00 1.574303033145864894e-01 1.458998233506363340e-05
1.074116114572395642e+00 9.545558560398379605e-03 2.881259585244766441e+00 1.088788648848067198e-01 8.247440748400223232e-01 2.085344992409859100e-01 5.307791130855980637e-04
3.896632059778909474e-01 6.890576833337875087e-03 2.973935303217266402e+00 3.929040178924003007e-02 1.245366299330195936e+00 1.880321819150250762e-01 1.406474662610379556e-06
1.181817203597632870e+00 1.291070373768546213e-02 3.228787008816613735e+00 1.024602694770625627e-01 9.923075942568767571e-01 1.061830447517235210e-01 1.669452880271288350e-04
3.857080578055752107e-01 4.615196547438180086e-03 3.039314005434989863e+00 7.551599889019805500e-02 1.220888207849607277e+00 6.049690970641713461e-02 4.942417080723046399e-06
1.166838293949108429e+00 5.379138745264317595e-03 2.871087531879622290e+00 2.145251401535181457e-01 1.229933506556495804e+00 3.251153842227330060e-01 4.067644048349236107e-05
9.614740848352167912e-01 1.883144037970574391e-02 3.851811798031414824e+00 6.541535651570797028e-02 1.087896216941360406e+00 3.727552814978910001e-01 6.950089846080157764e-04
1.187520974821341557e+00 8.034605151030204187e-03 2.953159469999127484e+00 1.354101935142421331e-01 1.102952461742997547e+00 -1.210591353742481724e-01 1.807244483573765888e-04
9.369443004929995933e-01 6.704297029806714076e-03 2.670129300924863891e+00 9.676250388143409209e-02 8.866099713117422398e-01 2.126861559834413995e-01 6.179329122799764952e-06
2.448636876297979326e-01 2.279825883715413427e-03 2.898727132403736917e+00 1.838082729281104721e-01 1.168104611592249098e+00 -1.421510662719670526e-01 1.671737847828277802e-05
4.201863518767587347e-01 5.488674943716843196e-03 3.079839890250454015e+00 7.493378521181469354e-02 1.098237378724928215e+00 2.040029734831433073e-01 1.667423627653899032e-03
8.831279563363889640e-01 2.710716903574416844e-03 2.713795981343038122e+00 1.819724409498628404e-01 1.160675144041397377e+00 6.167624671098672628e-01 4.610464600378454299e-03
7.961766327034380808e-01 8.530440567234086335e-03 3.166285645755759326e+00 4.928349205902311791e-02 9.741627961331555952e-01 2.946834439665522165e-01 2.469502770861435928e-04
1.166378387332037692e+00 1.863705372299055696e-02 3.337607679479222433e+00 6.748504917298234207e-02 9.708198682078118535e-01 3.562328381274899036e-01 1.952396952877430942e-06
1.065197131844777712e+00 1.333643403714740959e-02 3.504360554964687680e+00 7.529854940197962254e-02 9.259576035573039432e-01 3.617401837847679102e-01 4.310302925273556457e-06
6.109491922167119560e-01 7.129009519410550548e-03 2.837400759644858272e+00 2.844958489092512186e-02 1.026602760595019648e+00 5.116859593764816472e-02 1.398419518042609460e-06
9.797822834324237951e-01 9.532972530037471179e-03 3.002337452902489989e+00 7.055512630072963143e-02 1.282107534034664820e+00 2.871116554093419149e-01 3.866829115658135642e-04
8.453832149873543589e-01 7.492882073885244465e-03 3.490708529467645427e+00 1.566778674650177727e-01 1.461792031435917405e+00 2.246591445947131449e-01 7.324668803771394385e-04
1.182076080924046035e+00 1.781540741328286118e-02 3.395856732649993326e+00 8.101437732525361424e-02 9.433005531277479649e-01 1.471740130258343271e-01 2.768855452163335499e-04
8.938369202245186607e-01 2.487123899135896318e-03 2.608483735124242919e+00 1.595568986149422386e-01 9.195153879020481202e-01 4.922026458008253447e-01 1.532694107911690244e-04
1.670084260610313343e-01 4.144309794450549284e-03 2.778297994056884157e+00 5.556431392410681597e-02 9.683662726028988699e-01 6.362952478489264374e-02 7.886972793754297331e-05
1.206443849321292561e-01 1.273321427893890460e-03 2.720331476654661795e+00 2.706197993063854113e-01 1.212227020651761134e+00 5.620325234437177908e-01 7.019859383720326602e-04
1.100426019329675542e+00 6.347096741520022456e-03 2.784523281726499988e+00 1.311048297077533065e-01 9.711150685422225148e-01 -6.917148300725273202e-02 1.974650922851769498e-03
1.211700976292167553e+00 7.118362563708054667e-03 2.975948146094129942e+00 2.256214248090427088e-01 9.855353698173567878e-01 -1.453342547204421464e-01 4.923288865110934769e-03
1.785893957082826389e-02 3.201933612737946442e-03 2.546241713058461809e+00 3.983603949400316840e-02 1.229548923477390865e+00 1.229098997990704378e-01 5.176187674140781597e-06
6.519562905117232132e-01 5.747005317513209643e-03 2.820550755241832075e+00 7.874424329859107397e-02 1.020367544707533325e+00 -6.108358067158997651e-02 3.024514888238204953e-06
1.094850827630480694e+00 1.755515260568708477e-02 3.331572823921006066e+00 5.335032732562498825e-02 1.283744447724031179e+00 3.616052392729052767e-01 5.873103067794848038e-06
1.169819462629365869e+00 7.205463967169569751e-03 2.905930883598277781e+00 1.386585743986346042e-01 9.377085178518018704e-01 -4.846730347214167622e-02 9.172385725068926714e-06
1.044935841280982602e+00 8.140903407184678017e-03 2.698583914871628853e+00 7.057832289415266747e-02 9.916495857241696132e-01 5.519505561714646014e-01 2.199973357382569317e-03
8.069175686683726090e-01 4.618675408331094669e-03 2.720978001830200110e+00 8.412956199141569114e-02 1.056241774958697199e+00 4.750030257919435339e-01 1.721509762022344558e-05
1.143848213749323550e+00 6.982485409420854071e-03 2.877527849772924640e+00 1.437124314145666604e-01 9.478761490161607961e-01 -5.558949454553741010e-02 9.941410373319808577e-04
1.108232949005917956e+00 2.461781338864731800e-02 3.462768394213827872e+00 5.471552962323594782e-02 8.340575854355445351e-01 -1.494518656180165439e-01 3.524224803614845657e-05
5.641895395398233148e-01 1.506439066624140058e-03 2.782551215034911873e+00 3.405133984935444502e-01 1.407207084041949940e+00 1.087479970364065629e+00 1.700224833036237362e-06
1.170723833273785264e+00 1.182557877078593313e-02 3.042779576478715775e+00 9.046502313709514631e-02 1.087184889816847688e+00 1.879013718104904362e-01 2.607855839095469730e-05
1.173349897351036342e+00 8.063078634476738074e-03 2.929481970170797922e+00 1.605671405612499880e-01 1.117449405312484378e+00 3.068761785340713422e-01 1.544805821123691834e-04
1.057692501059226853e+00 4.902414464469290190e-03 2.692818333451361568e+00 1.517797147348181053e-01 1.078378931320137957e+00 4.356515173329873480e-01 6.678469020374018473e-04
1.169819462629365869e+00 7.205463967169569751e-03 2.905930883598277781e+00 1.386585743986346042e-01 9.377085178518018704e-01 -4.846730347214167622e-02 9.172385725068926714e-06
1.243923946292969873e+00 1.788720889712127129e-02 3.189340982060667073e+00 9.886076060466174320e-02 1.190236102539863117e+00 9.840541701757260507e-02 1.503840727723371141e-03
1.094565062023224122e+00 1.511712485655096992e-02 3.489840457803725204e+00 8.192007918100498165e-02 1.154000802440235951e+00 -4.052758223571650831e-04 5.222948880533212143e-03
1.104216180315548801e+00 1.189657101761424501e-02 3.169963139913049677e+00 7.193782080974880921e-02 1.107465323335971696e+00 2.538601620202747822e-01 1.614811878598690380e-06
1.208709524493477794e+00 4.817259443530213375e-03 2.554976778404189908e+00 1.588293543982150502e-01 1.139697410810898814e+00 6.759456743084509833e-01 3.800436051421661471e-05
1.444520615665270680e-01 1.198379379404488363e-03 2.720564922454741019e+00 4.518506627852003077e-01 1.128387201292788022e+00 1.423798256420319153e-01 1.992747720325558689e-05
1.234015049486727245e+00 1.422232217998503113e-02 3.018963684475886922e+00 9.776611999182685531e-02 9.776122196486892735e-01 2.192608252944419633e-01 1.365622852806193033e-06
1.884808545669927615e-02 1.771574713415781030e-03 2.556387976080896962e+00 9.660669958431972182e-02 7.252513978385793925e-01 2.093875368059154585e-01 5.819173246571114351e-06
1.130137136924143304e+00 2.181368581480771021e-02 3.369386916750666927e+00 5.608350150544746254e-02 1.116567124422217283e+00 -1.004899409958343037e-02 1.420166786384429196e-03
1.166143368527725821e+00 1.550565738067702197e-02 3.681654938398345678e+00 9.900669154264069016e-02 1.355534293093868747e+00 2.697135237839786703e-01 8.397309526961847846e-05
1.086844615184141771e+00 9.830112123729622259e-03 3.108423782439928118e+00 1.031818757903086858e-01 8.666810045043035204e-01 1.097860044850646200e-01 1.753567621781898305e-04
8.854779544157115323e-02 2.990677550153444681e-03 2.630897285056540635e+00 5.532502113553751377e-02 9.185428896530858367e-01 8.332040275855304157e-02 7.085825500200821087e-06
5.142530462211388764e-01 4.421863230057226576e-03 2.930173799678646773e+00 7.125821066510538981e-02 1.044345269213680316e+00 1.938831766216863040e-01 1.172217036048114934e-04
5.586425607186412678e-01 4.180407482713051522e-03 2.767159013143666524e+00 7.209708299496746242e-02 1.110819664067139723e+00 3.942260933104834164e-01 4.683842573163933177e-06
3.168108079803465538e-01 1.797332203660020064e-03 2.504396103702280385e+00 1.183390037610250745e-01 1.102506856995894458e+00 1.083940362685027192e-01 1.220636179435137196e-06
1.034097780495830898e+00 1.168690962993955591e-02 3.474862655331683925e+00 9.935484626725728241e-02 1.110526273407933529e+00 -2.784566538078574460e-01 1.244181897990917973e-03
1.034526806674735733e+00 9.660335938331368263e-03 3.000228318449914333e+00 7.740618992511714980e-02 9.725663948101128664e-01 2.877133950937409423e-01 1.653047325935164916e-04
5.034088827868337113e-01 5.816916016411614355e-03 2.979806709325502290e+00 5.615119343496423332e-02 1.327205359247785266e+00 3.072239714241872255e-01 1.290355925918849757e-06
1.053874687128977472e+00 7.454029918949134706e-03 3.225300847414183103e+00 1.143245189631199588e-01 1.351047341115717781e+00 2.681940738691093173e-01 2.200927702756505749e-05
7.744174844658855417e-01 3.654122385025443051e-03 2.915170207788022161e+00 2.043975138256270141e-01 9.702198973515772096e-01 6.392995975504447426e-01 2.705905054037755349e-05
1.201690453286672122e+00 9.914760467800914218e-03 3.454759758844124562e+00 2.131942446084406362e-01 1.093727475009561578e+00 2.721649933648923048e-01 1.495054666949852010e-04
5.415680125254872523e-01 3.358000935991477340e-03 3.069766340227215284e+00 1.881190212371440240e-01 1.404867713209533520e+00 7.891826739391935575e-02 4.385838092460336672e-04
4.216642735048681256e-01 3.408031825385482352e-03 2.528601785178466343e+00 6.032604784923515512e-02 9.019985484441714885e-01 2.094385252326128599e-01 2.497695497239405221e-04
1.144505576740516783e+00 8.120519611832318838e-03 3.051230738807241494e+00 1.315385762224892952e-01 1.136757308917364151e+00 8.074655840994596212e-02 1.587747392294480011e-05
3.238246355300847812e-01 9.141340151338663358e-03 3.559022597764642359e+00 6.050519227763753727e-02 1.024654088715173383e+00 3.124442810023919659e-02 2.044797546830860638e-06
3.182237681517579575e-01 7.435223269966437579e-03 3.211479305190063638e+00 3.078005067693980606e-02 1.230613493671463665e+00 1.326931254371677138e-01 2.132096918286694506e-03
1.196209265246967579e+00 1.546206331044598994e-02 3.257582707560015667e+00 7.414022847198474542e-02 1.102557921530488150e+00 5.250854262321831278e-01 9.828114992982970363e-04
1.915292137471848177e-01 3.626610598176204479e-03 2.759012812242780832e+00 7.387463921054056304e-02 1.017365607889516355e+00 1.725893000784708420e-01 1.367936003168677658e-04
1.329673852325728711e-01 7.078206639739991965e-03 3.192951631239207000e+00 3.788242224130173447e-02 1.222120725788507611e+00 2.961074404977382390e-01 1.585133578507090922e-05
1.170478371868062251e+00 4.536749806236690767e-03 2.498855913730632317e+00 1.634104416877079080e-01 8.784362452731183657e-01 2.722644514792380566e-01 1.300981192067522034e-05
1.066876990111785828e+00 5.653283777393214304e-03 2.958677112983671087e+00 1.507359741646646656e-01 1.384240886102081625e+00 3.940858068315291618e-01 5.512053988824791221e-06
6.353676615429861840e-01 9.629538844421315844e-03 3.328715350405801576e+00 4.374320834095862809e-02 1.326425161012692699e+00 2.110550682256007171e-02 1.914665916554729593e-04
5.529733064899089445e-01 6.581492902480902060e-03 3.173895789694202385e+00 6.553406555305857362e-02 1.213568705651842050e+00 2.971503635319548975e-01 2.433071693298182944e-03
