logz logzerr logvol nlive logl logwt insert_order
-3.620203961633690142e+02 5.615052677865823405e+00 -1.950000000000001177e-01 4.000000000000000000e+02 -3.442608731776487616e+02 -3.504485874643400507e+02 1.215000000000000080e+00
-3.504485780362159630e+02 1.127090581299647987e+01 -1.975000000000001199e-01 4.000000000000000000e+02 -3.302777487239121683e+02 -3.364679630106034551e+02 1.074999999999999956e+00
-3.364679621627986990e+02 8.285835154597535279e+00 -2.000000000000001221e-01 4.000000000000000000e+02 -3.290689571382342251e+02 -3.352616714249255665e+02 1.860000000000000098e+00
-3.349998415915209762e+02 6.656881544311969101e+00 -2.025000000000001243e-01 4.000000000000000000e+02 -3.252773784472805687e+02 -3.314725927339719078e+02 1.239999999999999991e+00
-3.314436305670913612e+02 7.362685177162154204e+00 -2.050000000000001266e-01 4.000000000000000000e+02 -3.234495596256285239e+02 -3.296472739123198608e+02 9.499999999999999556e-01
-3.294937786807748239e+02 5.629517039416131574e+00 -2.075000000000001288e-01 4.000000000000000000e+02 -3.186939699091764169e+02 -3.248941841958677514e+02 1.024999999999999911e+00
-3.248841785073960295e+02 2.788827542180532415e+00 -2.100000000000001310e-01 4.000000000000000000e+02 -3.158580213411175919e+02 -3.220607356278089242e+02 6.999999999999999556e-01
-3.220030318987198825e+02 3.184526837881737293e+00 -2.125000000000001332e-01 4.000000000000000000e+02 -3.141911667797984933e+02 -3.203963810664898233e+02 1.479999999999999982e+00
-3.202135944565627028e+02 3.310494858698221687e+00 -2.150000000000001354e-01 4.000000000000000000e+02 -3.137452394224665113e+02 -3.199529537091578391e+02 2.700000000000000178e-01
-3.193816591304216672e+02 1.177565291680088944e+00 -2.175000000000001377e-01 4.000000000000000000e+02 -3.068669692182212998e+02 -3.130771835049126253e+02 5.500000000000000444e-01
-3.130753570693331653e+02 3.243014927270555514e+00 -2.200000000000001399e-01 4.000000000000000000e+02 -3.052269964763347048e+02 -3.114397107630260280e+02 2.800000000000000266e-01
-3.112617098492314653e+02 3.127471026562501422e+00 -2.225000000000001421e-01 4.000000000000000000e+02 -3.018655800956557300e+02 -3.080807943823470509e+02 1.409999999999999920e+00
-3.080400866961980455e+02 4.179347861340727555e+00 -2.250000000000001443e-01 4.000000000000000000e+02 -2.738446795567197114e+02 -2.800623938434110300e+02 2.899999999999999800e-01
-2.800623938434103479e+02 1.635997562253222526e+01 -2.275000000000001465e-01 4.000000000000000000e+02 -2.647759877090654186e+02 -2.709962019957567350e+02 1.110000000000000098e+00
-2.709960864968620058e+02 1.329532822080422605e+01 -2.300000000000001488e-01 4.000000000000000000e+02 -2.600633231994402763e+02 -2.662860374861315904e+02 4.949999999999999956e-01
-2.662770734471851029e+02 5.305678187723995798e+00 -2.325000000000001510e-01 4.000000000000000000e+02 -2.515649492437652555e+02 -2.577901635304565957e+02 3.300000000000000155e-01
-2.577899574024070262e+02 7.533038382558153501e+00 -2.350000000000001532e-01 4.000000000000000000e+02 -2.498718232900802150e+02 -2.560995375767715245e+02 1.475000000000000089e+00
-2.559302657364950733e+02 6.812980127275151787e+00 -2.375000000000001554e-01 4.000000000000000000e+02 -2.412378802128330335e+02 -2.474680944995243408e+02 4.149999999999999800e-01
-2.474678832090855849e+02 4.380546594694536999e+00 -2.400000000000001577e-01 4.000000000000000000e+02 -2.389181009215004110e+02 -2.451508152081917160e+02 1.274999999999999911e+00
-2.450568130229913777e+02 2.710232234445957733e+00 -2.425000000000001599e-01 4.000000000000000000e+02 -2.329465424677313763e+02 -2.391817567544226790e+02 2.000000000000000111e-01
-2.391789520551193391e+02 3.416496891551264792e+00 -2.450000000000001621e-01 4.000000000000000000e+02 -2.288004915065691307e+02 -2.350382057932604312e+02 1.250000000000000000e+00
-2.350224200726280230e+02 4.069887703435083104e+00 -2.475000000000001643e-01 4.000000000000000000e+02 -2.223409715135722138e+02 -2.285811858002635404e+02 1.199999999999999956e+00
-2.285795926325340020e+02 2.830556546626222580e+00 -2.500000000000001665e-01 4.000000000000000000e+02 -2.182546737139771267e+02 -2.244973880006684510e+02 1.060000000000000053e+00
-2.244806584905895477e+02 1.928166296307503025e+00 -2.525000000000001688e-01 4.000000000000000000e+02 -2.160668703937906230e+02 -2.223120846804819450e+02 5.000000000000000278e-02
-2.222038218657276332e+02 1.863890154346395933e+00 -2.550000000000001710e-01 4.000000000000000000e+02 -2.157948614289688294e+02 -2.220425757156601492e+02 1.510000000000000009e+00
-2.214268050848492635e+02 1.069931314220589069e+00 -2.575000000000001732e-01 4.000000000000000000e+02 -2.056563370656060954e+02 -2.119065513522974129e+02 7.049999999999999600e-01
-2.119064780039370248e+02 3.962085840131673198e+00 -2.600000000000001754e-01 4.000000000000000000e+02 -2.020254911790759706e+02 -2.082782054657672859e+02 1.665000000000000036e+00
-2.082519900817752614e+02 4.161228936980152504e+00 -2.625000000000001776e-01 4.000000000000000000e+02 -1.872437185172804277e+02 -1.934989328039717407e+02 7.349999999999999867e-01
-1.934989324123844767e+02 6.292822037904512555e+00 -2.650000000000001799e-01 4.000000000000000000e+02 -1.867728314598396651e+02 -1.930305457465309757e+02 6.300000000000000044e-01
-1.925444157122971660e+02 4.059909492770694683e+00 -2.675000000000001821e-01 4.000000000000000000e+02 -1.855505887255616528e+02 -1.918108030122529613e+02 7.650000000000000133e-01
-1.914186452970277514e+02 9.735183260728516030e-01 -2.700000000000001843e-01 4.000000000000000000e+02 -1.852256807374082541e+02 -1.914883950240995603e+02 5.999999999999999778e-01
-1.907597649751836570e+02 8.994204030947359207e-01 -2.725000000000001865e-01 4.000000000000000000e+02 -1.837684387681291867e+02 -1.900336530548204905e+02 5.500000000000000444e-01
-1.896390558976005423e+02 1.269327550549256278e+00 -2.750000000000001887e-01 4.000000000000000000e+02 -1.836152636699989387e+02 -1.898829779566902403e+02 3.500000000000000333e-02
-1.890604508649616662e+02 1.044974637924179550e+00 -2.775000000000001910e-01 4.000000000000000000e+02 -1.820489084616669402e+02 -1.883191227483582395e+02 1.324999999999999956e+00
-1.879294614158384036e+02 1.220397558041855568e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -1.811285296026548792e+02 -1.874012438893462047e+02 3.499999999999999778e-01
-1.869377268286846459e+02 1.083384572210074559e+00 -2.825000000000001954e-01 4.000000000000000000e+02 -1.713868039454825976e+02 -1.776620182321739208e+02 1.280000000000000027e+00
-1.776619245643133240e+02 3.964878461079235361e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -1.650544272704751165e+02 -1.713321415571664375e+02 8.349999999999999645e-01
