α₁ f₁ α₂ f₂ α₃ variance ν μ
6.896907719983885743e-01 3.467400395218432456e-03 2.405987683325981230e+00 8.610193287900361758e-01 2.704770287793759831e+00 9.426016368295894385e-03 1.239842091137631774e+00 2.438529761344295221e-01
5.632899554643938655e-02 2.214899696705907584e-03 2.347965060997700082e+00 1.132893052104975151e-01 3.787145515843789667e+00 1.556379813422088983e-02 1.190208410776407710e+00 2.562500634458496074e-01
9.531484055820695911e-01 1.423655838378679560e-02 3.141370288279940581e+00 2.137287391242782275e-01 3.399937474715356345e+00 9.478515252460019760e-03 1.095054637126391839e+00 3.687276474243340596e-01
8.802125950894214013e-01 6.024943442716714469e-03 2.828134635369388139e+00 9.886390993569007080e+00 3.161666725499582498e+00 1.631519948410537976e-02 1.293880950051343737e+00 1.344468213825727454e-01
8.561381570506104710e-01 8.806363713627224366e-03 1.926968133637995795e+00 9.590378584262660919e-03 3.266274160238486601e+00 1.331676230291177834e-02 1.067993806018654013e+00 1.867461491757183012e-02
1.133057741083686176e+00 8.528046018759316647e-04 2.455572565475207192e+00 9.516001030364691360e-01 3.381779247462735949e+00 2.304656274816000577e-02 1.119603387623204771e+00 6.967731293910458534e-01
1.109567206314498566e+00 1.219145809320907464e-02 2.884731935792929747e+00 1.780452798580271223e-01 3.982517915846567114e+00 1.256342833110232239e-02 1.096399556085174032e+00 2.962611496482266404e-01
8.070860272868982666e-01 2.714163303503739407e-03 2.798411152783494504e+00 6.843967292709334238e-01 3.770763066773918926e+00 2.024163265030336917e-02 1.364743199371265092e+00 3.384718697888274286e-01
9.080624394191777471e-01 9.157951265092520313e-04 2.420525256854424878e+00 2.195198464146947206e-02 2.627903957206917163e+00 1.800418552890648699e-02 1.053788653557185873e+00 5.485629095357515972e-01
9.610227903330076371e-01 2.062041396784835157e-03 2.551792201852122854e+00 4.114023305585904483e-02 2.944352028048878189e+00 2.764504395561499794e-02 9.224147451192762359e-01 1.472339026943053353e-01
6.269464816115000172e-01 1.114294643158380768e-03 2.123338059434954239e+00 6.398072016662623152e-02 3.966150289556229946e+00 1.256971229903227835e-02 1.222377769048226037e+00 4.888102480367229052e-02
6.732505560150416901e-01 1.679303831322436500e-03 2.537997242784874707e+00 1.192307285985569863e-02 2.688763846346255537e+00 2.027136891960580958e-02 1.076790381586511414e+00 -9.703521477104959381e-03
2.029839010665944465e-01 5.289313797554107740e-04 2.240038873194121649e+00 2.241103992964366409e-01 3.350394731047231733e+00 1.777911639916444214e-02 1.203487908019919894e+00 -7.381217733155213123e-01
1.167545441692183328e+00 6.654003819364847369e-04 1.701392997234231430e+00 7.246673558293047560e-03 2.745665651975659927e+00 1.281347721204866008e-02 1.047654166298225942e+00 6.784280971804640403e-01
7.314937818910299816e-01 6.942793136650510840e-04 2.051191460881128137e+00 2.203333481866148053e-02 3.034396659708401334e+00 1.342297770677675951e-02 1.303094641393316655e+00 -8.244348965820141872e-02
1.046086952240777634e+00 4.187268264312605723e-03 2.462738287399566239e+00 1.768545236408566868e-02 3.034607749248488417e+00 1.419684321325041104e-02 1.116764674217264774e+00 4.797275124631223409e-01
8.438255586986382895e-01 5.225806388933756236e-03 2.448019968163793081e+00 8.793675451320144554e-02 3.662911505516296629e+00 1.072867630398430944e-02 1.141765002272491891e+00 2.413271266192438258e-01
9.966397418561769861e-01 1.717222337231757729e-03 2.244178956820654491e+00 1.358777684264907970e-01 3.529716159489864502e+00 1.011853058522019407e-02 1.180572815007470799e+00 3.801130572173721522e-01
1.143486885200413639e+00 5.706262239074937938e-03 2.770226853349001317e+00 1.377399646934461819e+00 3.529022589952223399e+00 1.518312029572894267e-02 1.199300686975575569e+00 3.585813747341122792e-01
2.664284688435831217e-01 4.081533948086813737e-04 2.399498682051144804e+00 1.627496807041877991e-01 3.365635377224466929e+00 2.255434793568588531e-02 1.020908238419850234e+00 -2.526079956377070834e-01
1.120949899157494212e+00 7.876726888669424416e-04 2.525114717230407813e+00 1.003028755982050768e+00 3.275930222434126904e+00 2.985326554238512328e-02 1.122156755428057817e+00 -3.064316549082337637e-01
3.174688312562399251e-01 5.265820288032277549e-04 2.285594650357805513e+00 5.821885943470245933e-02 3.837665380602682141e+00 2.044517152519857023e-02 1.172429298353997007e+00 1.641991259750083254e-01
7.918521992090805650e-01 4.242823391537651860e-03 2.716724973071364957e+00 3.524817753979833101e-01 3.600227255050135966e+00 1.978485769366673461e-02 1.041656773554814119e+00 2.516786624591550448e-01
1.156586156840784030e+00 2.806066157370988709e-04 2.017513823135233864e+00 6.059687079235982765e-02 3.923244394692407155e+00 1.279451492273853651e-02 1.168013635638160963e+00 6.405187593025309933e-01
8.125074720425383701e-01 8.967694522753159999e-04 2.383504824521084142e+00 4.440132402350105423e+00 3.310994442882339239e+00 1.625376457694022864e-02 1.102952919826957423e+00 7.404416610532635890e-01
7.946108033195702358e-01 3.098164082401429036e-03 2.564671921623395967e+00 5.974904893882322654e-02 3.154789440592958627e+00 2.188518668692092731e-02 1.126525735884142954e+00 3.189859095435947367e-01
8.666741618564678395e-01 1.303956306524493847e-02 3.507114279203109586e+00 1.457430143435818781e+00 3.589328504696810196e+00 1.536416082125821939e-02 1.321856226433677506e+00 2.163179236663435590e-01
6.441804149303248517e-01 1.428638691271876199e-03 2.559684144624905677e+00 2.258576345614821346e+00 3.532575888720773882e+00 1.974221114739624708e-02 1.088536503283530577e+00 -8.765960195362715313e-02
3.513087758815261474e-01 1.964562219209128272e-03 2.619527600057068195e+00 1.980650731150176647e+00 3.590313462182451509e+00 2.334488004426074279e-02 1.055329646600962290e+00 5.139271781135279493e-01
1.016271367820163141e+00 8.178353702260493865e-03 2.739778684973849465e+00 7.204443980397966518e-01 3.054186394146453765e+00 1.434676605155274162e-02 1.013153870030572001e+00 1.845781158012715639e-01
1.025311902452733070e+00 3.475927260954174685e-03 2.586424504377535349e+00 3.840055873986938234e-02 2.634432448791692138e+00 1.269369767449915649e-02 1.040382764751015543e+00 2.335710801628633204e-01
5.213945682986380614e-01 2.774045036809052816e-04 2.726590171433488585e+00 4.953136738182325333e-02 2.823130379810089075e+00 6.551884033983378097e-02 1.109268127369925194e+00 -1.709946624056691178e+00
1.206408434001165153e+00 6.431090479694697576e-03 2.967065686493365106e+00 9.984092659188696928e-01 3.705258625396809169e+00 2.097815924271995147e-02 1.211751814803734062e+00 7.416390314488736646e-01
1.030360296867575354e+00 1.654825410098183019e-03 1.273827163650518512e+00 3.593934087062414153e-03 2.841051528003045057e+00 1.637303319022432799e-02 1.249187219058107257e+00 6.305490992268905082e-01
4.982157491987616593e-01 6.392398752286666645e-03 2.743206138170362962e+00 1.166114985872014898e-01 3.470130149133744624e+00 1.142389622796427702e-02 9.710498517865824297e-01 7.194247968238709490e-02
1.161703708701055771e+00 1.209743888989335027e-02 3.173217280495331583e+00 1.455575603522893217e-02 3.176729600152023103e+00 1.062055285299710015e-02 1.092524577554042420e+00 1.396509795075271954e-01
3.405603065078421920e-02 1.089258457839944409e-03 1.916261491996849031e+00 3.725433220683500163e-02 3.447049658297369756e+00 1.267405343529855177e-02 1.049454494445358099e+00 -5.336007958789951156e-02
1.194714176368502079e+00 3.991038169606609710e-03 2.286676492819360362e+00 5.214445153343857248e-02 3.948741366001534914e+00 1.457400366293516193e-02 1.217588196323601935e+00 5.450962525681590787e-01
3.100128254937284944e-01 2.413668976027010405e-03 1.847323994279338022e+00 7.746668538757443129e-03 3.011173141447927026e+00 1.879532546281121805e-02 9.931232877388546099e-01 2.218934405724053982e-01
8.813121477285796868e-01 2.964765453141030190e-03 2.586114015552281487e+00 2.067793323618956070e-01 3.127372364471795674e+00 1.725164399856722250e-02 1.132798125833227587e+00 -5.393765605754774484e-03
1.246687730414429041e+00 7.189156636374890649e-03 2.482820723884532121e+00 6.928216547533884440e-02 3.278589739965674710e+00 1.151240343902509844e-02 1.214291479903337523e+00 6.595960911986394892e-01
7.554582835713703481e-01 1.562088902333182453e-03 1.558753169580839870e+00 1.129533472211608804e-02 3.177481685511923892e+00 1.599027039951753104e-02 1.095096184952254248e+00 3.164791776882043828e-01
8.195009656538844167e-01 2.988900265126271695e-03 2.257485398488106476e+00 2.521613361619524929e-02 3.107753628954386116e+00 1.284616004650816420e-02 1.111622286794330394e+00 3.877817628350538337e-01
8.738741184466582990e-01 6.147583625390320126e-03 2.757451060474060078e+00 4.076176413861688774e-02 3.718593266271303044e+00 2.525186208795983031e-02 1.156393690238755489e+00 3.630476917255067715e-01
1.188643269491963805e-01 3.150127126031006990e-04 2.174237112393730076e+00 8.655980425457893493e-03 2.734638029876570453e+00 2.161379040429401224e-02 1.251798301740305597e+00 5.976017830451489932e-01
9.484631736795730017e-01 6.659398855186674480e-04 2.518577658407911812e+00 5.493123651954764375e-01 2.853100666759860626e+00 3.073844219086736829e-02 1.053799741415991864e+00 -1.347943330323524869e+00
1.135561752879313602e+00 6.171564351567999582e-03 2.651891106966243417e+00 2.309155282897715211e-01 3.721463067862760710e+00 1.154815356409927274e-02 1.272691870568652961e+00 2.540065914324282637e-01
9.633560951548471030e-01 2.042255953921321473e-03 2.493534916574218663e+00 1.373800604455503727e-01 3.172844130724083556e+00 2.306223451738556932e-02 1.081218252851510853e+00 4.901518396134386113e-01
1.890271107609205192e-01 3.810222119960115237e-04 1.581125977584548981e+00 3.156273696521186972e-02 3.426810985338136994e+00 7.559706487508162549e-03 1.131358901367223835e+00 2.873982107413807774e-01
6.892946704585668494e-01 1.184534818869985599e-03 7.354213920604454335e-01 8.546614388109972232e-03 3.209494742055394756e+00 1.592751920337663260e-02 1.136083249616890001e+00 2.455795167786878896e-01
7.562677846217774613e-01 7.357614219252163468e-03 2.718154261045357512e+00 8.867514059877183719e-02 3.175024272570207806e+00 9.784984363911567590e-03 1.264792013981768326e+00 1.043562011496252662e-01
1.205418464496832209e+00 1.140134147637269927e-03 2.530779412876236201e+00 2.320750202971627596e-02 3.003908466075182471e+00 3.436247274033969734e-02 1.141434785129302076e+00 8.243113047460415288e-01
6.090727236906949837e-01 3.449946953222208373e-03 2.469966236673861282e+00 1.359295288937059087e-01 3.968687047057060546e+00 1.088443303132619229e-02 1.093834518995904670e+00 1.883187298021879452e-01
8.985951804232894524e-03 9.621285917461849585e-04 2.081803827997501966e+00 3.706486320370584731e-02 3.845968453602373049e+00 2.408804184799010276e-02 1.069877124692294013e+00 6.241861190835029660e-03
1.160147767955752807e+00 6.749524207029147967e-03 2.690575931564650247e+00 2.208057308829068366e-01 3.755211376043519511e+00 1.077570824516664930e-02 9.863802189382023800e-01 -3.365046304873520189e-01
1.103408429951152403e+00 8.048724285646362622e-03 3.025626679486276949e+00 6.412732296855478964e+00 3.782622755524262637e+00 1.676072396481955579e-02 1.056384691276636145e+00 -3.029819209319917217e-01
6.410078297750338994e-01 2.122243656020517209e-03 2.757783791990187972e+00 1.056961770316818539e-01 3.056308669988700100e+00 4.131059210541487836e-02 1.242910860835164444e+00 2.403664130735229110e-01
5.553153097590211029e-01 1.104136447924609432e-03 1.824387459719986948e+00 3.055973754548987897e-02 3.426265382325327735e+00 1.198376472553186987e-02 1.009136611997140331e+00 4.161714244263414186e-01
1.035496716752315249e+00 2.063613776083174020e-03 2.881637745563201847e+00 2.429431589672980341e+00 3.751500175864045161e+00 4.452792831263223394e-02 1.144165926612506157e+00 -6.678056937600301834e-02
1.102083152045063796e+00 2.044515248861185786e-03 2.421662763806868401e+00 2.028034806481093522e-01 2.705562123808046060e+00 1.735066405390033040e-02 1.246774808394735867e+00 6.322777325560762218e-01
1.191179794653788981e+00 3.609149270592075520e-04 1.859560624650222538e+00 3.619650678279359018e-02 3.573534028768969861e+00 1.234098771202752666e-02 1.272629384670336039e+00 1.458375637194058994e-01
6.796159084531785410e-01 2.555549461714816395e-03 2.693511708902282642e+00 6.896011154633751694e+00 3.696135863810139810e+00 2.038331138053280783e-02 1.038202724273777244e+00 2.458545536886032334e-01
1.180793962247858708e+00 1.497555687383746864e-02 3.196197531260550395e+00 1.416904638911847814e+00 3.995757001916170559e+00 1.172446729600630858e-02 1.171528828670471700e+00 -3.173987016333829070e-01
8.573827747709581448e-01 6.899794480667662683e-03 2.635353204499992330e+00 9.958232419452903161e-02 3.667866789590007670e+00 1.111799651544454967e-02 1.103631913997275893e+00 5.757316263749978624e-01
1.233558038074876073e+00 7.605384736291837151e-03 3.001862588373691132e+00 2.885121924257348258e+00 3.763648101901660326e+00 2.062569698958466313e-02 1.223222613620193133e+00 2.323498022579137678e-01
5.920949576421615790e-01 4.408860175038871107e-03 2.714521573022073753e+00 4.406630416106914749e-01 3.587300935918463551e+00 1.745933880521696388e-02 1.126362122708611579e+00 1.702639727695991201e-01
5.653418743407356839e-01 3.054060360183170550e-03 1.449431849930522098e+00 2.286698656330097071e-02 3.664986363575339912e+00 7.443123948107093976e-03 9.788817920491085234e-01 1.736729979735943397e-01
3.786790598987602174e-01 1.175378874139623459e-03 4.681129840766952155e-01 3.071082712690557763e-03 2.803521312394520404e+00 2.708258190672861374e-02 8.537529782551391833e-01 3.051939584848605280e-01
7.043910212287967099e-01 1.006136354566058077e-03 1.638329792045619238e+00 9.883105747816417833e-03 3.166306629860268451e+00 1.988836853176480582e-02 1.052231878874620108e+00 -4.722930633841224690e-01
9.256019903864594056e-01 1.597656031854862747e-03 2.385547969487345377e+00 2.229490941027157391e-01 3.260524552027435075e+00 2.104607213214246264e-02 9.690966534314828795e-01 3.054671809707275032e-01
6.270013964507001880e-01 2.671007590790515016e-03 2.623137951581879790e+00 1.090649382255587607e+00 2.997884832314861026e+00 2.452132159307596204e-02 1.094060370930020731e+00 6.734415395213824151e-01
5.913816485476403040e-01 3.063312781034840428e-03 2.114546182492155868e+00 3.960915965479645633e-03 2.907574668692112674e+00 1.629776804148326888e-02 1.207818749653220003e+00 3.593565574047031808e-01
1.107192421548710781e+00 2.608311393118886278e-03 2.583272546249572699e+00 7.682546080356316143e-01 3.825924038515410963e+00 1.556935995587420581e-02 1.032065775813690633e+00 3.814087441722345817e-01
5.843558381441446570e-02 4.120495627967754354e-04 2.051933042256335327e+00 4.327518459974155803e-03 2.592108131253409997e+00 2.139671349599035419e-02 9.988870103749757368e-01 5.411543810272851918e-01
8.816109970692787012e-01 1.006490294449271378e-02 2.773750553221407955e+00 1.066940679073730483e-02 3.110421840084719225e+00 8.363992915969524836e-03 1.004937364524912891e+00 2.400203402030037791e-02
1.140166112305745161e+00 4.753202368816624585e-03 2.422632780378438877e+00 5.254191136707617865e-02 3.454818598227914705e+00 1.355005168509174421e-02 1.249996421355460852e+00 -1.595909143972697453e-01
8.979918692296646743e-01 6.039233000617779887e-03 2.890717186451224663e+00 9.486463406955837341e-01 3.050453119783283817e+00 1.609819986046817294e-02 1.080402751608807721e+00 1.546982796870621235e-01
5.219980944262625489e-01 3.427841680207345792e-03 2.898859420376599161e+00 1.139118747894257933e+00 3.913124437250995236e+00 3.321393872209546516e-02 1.185614453630780440e+00 2.032507811766961769e-01
2.741487718618013103e-02 4.510465628918573972e-04 2.697074205397275382e+00 3.683090923587435839e+00 2.747323731928484669e+00 3.619469478451403655e-02 1.239066195771057366e+00 8.949565668291709075e-01
5.936642717034755767e-01 4.331839534291176061e-03 2.718701945971335743e+00 1.766484641004441858e-01 3.765166546526342195e+00 1.145544086518958914e-02 1.135716824519028334e+00 1.950655648025946820e-01
